descriptor,variant,test_context,nearest_context,preference_name,transferred_beta,shadow_oracle_beta,exact,shadow_oracle_score,transferred_score,score_excess
v2,q25,rough_seed_11,rough_seed_4,wm040_ws020_we040,lm000_ls100_le000,lm020_ls080_le000,0,0.27171285294808656,0.3003399676545417,0.028627114706455126
v2,q25,rough_seed_11,rough_seed_4,wm040_ws000_we060,lm000_ls100_le000,lm020_ls080_le000,0,0.2722088561290702,0.3003120087459384,0.028103152616868188
v2,q25,rough_seed_11,rough_seed_4,wm020_ws080_we000,lm000_ls100_le000,lm020_ls080_le000,0,0.13536042329305964,0.15026784000738233,0.014907416714322691
v2,q25,rough_seed_11,rough_seed_4,wm020_ws060_we020,lm000_ls100_le000,lm020_ls080_le000,0,0.13585642647404328,0.15023988109877903,0.014383454624735753
v2,q25,rough_seed_11,rough_seed_4,wm020_ws040_we040,lm000_ls100_le000,lm020_ls080_le000,0,0.13635242965502692,0.15021192219017576,0.013859492535148843
v2,q25,rough_seed_11,rough_seed_4,wm020_ws020_we060,lm000_ls100_le000,lm000_ls100_le000,1,0.15018396328157246,0.15018396328157246,0.0
v2,q25,rough_seed_11,rough_seed_4,wm020_ws000_we080,lm000_ls100_le000,lm000_ls100_le000,1,0.1501560043729692,0.1501560043729692,0.0
v2,q25,rough_seed_11,rough_seed_4,wm000_ws100_we000,lm000_ls100_le000,lm020_ls080_le000,0,0.0,0.01411924884465801,0.01411924884465801
v2,q25,rough_seed_11,rough_seed_4,wm000_ws080_we020,lm000_ls100_le000,lm000_ls100_le000,1,0.011295399075726409,0.011295399075726409,0.0
v2,q25,rough_seed_11,rough_seed_4,wm000_ws060_we040,lm000_ls100_le000,lm000_ls100_le000,1,0.008471549306794807,0.008471549306794807,0.0
v2,q25,rough_seed_11,rough_seed_4,wm000_ws040_we060,lm000_ls100_le000,lm000_ls100_le000,1,0.0056476995378632044,0.0056476995378632044,0.0
v2,q25,rough_seed_11,rough_seed_4,wm000_ws020_we080,lm000_ls100_le000,lm000_ls100_le000,1,0.0028238497689316022,0.0028238497689316022,0.0
v2,q25,rough_seed_11,rough_seed_4,wm000_ws000_we100,lm000_ls100_le000,lm000_ls100_le000,1,0.0,0.0,0.0
v2,q25,rough_seed_11,rough_seed_4,balanced,lm000_ls100_le000,lm020_ls080_le000,0,0.22642737745673877,0.25030660546928746,0.023879228012548687
v2,q25,rough_seed_11,rough_seed_4,motion,lm000_ls100_le000,lm080_ls020_le000,0,0.1506494983402605,0.5255669844868446,0.37491748614658404
v2,q25,rough_seed_11,rough_seed_4,stability,lm000_ls100_le000,lm020_ls080_le000,0,0.10189231985553245,0.11271485945983838,0.01082253960430593
v2,q25,rough_seed_11,rough_seed_4,energy,lm000_ls100_le000,lm000_ls100_le000,1,0.11263797246117935,0.11263797246117935,0.0
v2,q25,rough_seed_4,rough_seed_6,wm100_ws000_we000,lm080_ls020_le000,lm080_ls020_le000,1,0.0,0.0,0.0
v2,q25,rough_seed_4,rough_seed_6,wm080_ws020_we000,lm020_ls080_le000,lm000_ls100_le000,0,0.03873779587632767,0.07277765641216473,0.03403986053583706
v2,q25,rough_seed_4,rough_seed_6,wm080_ws000_we020,lm100_ls000_le000,lm060_ls040_le000,0,0.021592336616301878,0.1838144185661675,0.16222208194986562
v2,q25,rough_seed_4,rough_seed_6,wm060_ws040_we000,lm000_ls080_le020,lm000_ls100_le000,0,0.029053346907245745,0.9328545761028115,0.9038012291955658
v2,q25,rough_seed_4,rough_seed_6,wm060_ws020_we020,lm020_ls080_le000,lm000_ls100_le000,0,0.029053346907245745,0.07303601671485406,0.043982669807608316
v2,q25,rough_seed_4,rough_seed_6,wm060_ws000_we040,lm100_ls000_le000,lm000_ls100_le000,0,0.029053346907245745,0.294934121870478,0.26588077496323226
v2,q25,rough_seed_4,rough_seed_6,wm040_ws060_we000,lm040_ls020_le040,lm000_ls100_le000,0,0.019368897938163834,0.8241303983655299,0.804761500427366
v2,q25,rough_seed_4,rough_seed_6,wm040_ws040_we020,lm000_ls080_le020,lm000_ls100_le000,0,0.019368897938163834,0.6263472566946464,0.6069783587564825
v2,q25,rough_seed_4,rough_seed_6,wm040_ws020_we040,lm020_ls080_le000,lm000_ls100_le000,0,0.019368897938163834,0.07329437701754339,0.05392547907937956
v2,q25,rough_seed_4,rough_seed_6,wm040_ws000_we060,lm100_ls000_le000,lm000_ls100_le000,0,0.019368897938163834,0.44127271094650206,0.42190381300833824
v2,q25,rough_seed_4,rough_seed_6,wm020_ws080_we000,lm020_ls040_le040,lm000_ls100_le000,0,0.009684448969081917,0.5112104786181569,0.501526029649075
v2,q25,rough_seed_4,rough_seed_6,wm020_ws060_we020,lm000_ls060_le040,lm000_ls100_le000,0,0.009684448969081917,0.4819902471832732,0.4723057982141913
v2,q25,rough_seed_4,rough_seed_6,wm020_ws040_we040,lm000_ls080_le020,lm000_ls100_le000,0,0.009684448969081917,0.8352035440973294,0.8255190951282475
v2,q25,rough_seed_4,rough_seed_6,wm020_ws020_we060,lm020_ls080_le000,lm000_ls100_le000,0,0.009684448969081917,0.08075021252718044,0.07106576355809852
v2,q25,rough_seed_4,rough_seed_6,wm020_ws000_we080,lm100_ls000_le000,lm000_ls100_le000,0,0.009684448969081917,0.587611300022526,0.5779268510534441
v2,q25,rough_seed_4,rough_seed_6,wm000_ws100_we000,lm040_ls000_le060,lm000_ls100_le000,0,0.0,1.6972011942230523,1.6972011942230523
v2,q25,rough_seed_4,rough_seed_6,wm000_ws080_we020,lm040_ls000_le060,lm000_ls100_le000,0,0.0,1.3657700914278832,1.3657700914278832
v2,q25,rough_seed_4,rough_seed_6,wm000_ws060_we040,lm040_ls000_le060,lm000_ls100_le000,0,0.0,1.6279278653191471,1.6279278653191471
v2,q25,rough_seed_4,rough_seed_6,wm000_ws040_we060,lm000_ls080_le020,lm000_ls100_le000,0,0.0,1.2476976362173038,1.2476976362173038
v2,q25,rough_seed_4,rough_seed_6,wm000_ws020_we080,lm020_ls080_le000,lm000_ls100_le000,0,0.0,0.10741917464809102,0.10741917464809102
v2,q25,rough_seed_4,rough_seed_6,wm000_ws000_we100,lm100_ls000_le000,lm000_ls100_le000,0,0.0,0.7339498890985501,0.7339498890985501
v2,q25,rough_seed_4,rough_seed_6,balanced,lm000_ls080_le020,lm000_ls100_le000,0,0.016140748281803192,0.698565840126234,0.6824250918444308
v2,q25,rough_seed_4,rough_seed_6,motion,lm020_ls080_le000,lm000_ls100_le000,0,0.03389557139178671,0.05478419468050665,0.020888623288719946
v2,q25,rough_seed_4,rough_seed_6,stability,lm000_ls060_le040,lm000_ls100_le000,0,0.007263336726811436,0.3868026257881894,0.37953928906137796
v2,q25,rough_seed_4,rough_seed_6,energy,lm040_ls060_le000,lm000_ls100_le000,0,0.007263336726811436,0.3953684402848217,0.38810510355801026
v2,q25,rough_seed_25,rough_seed_6,wm100_ws000_we000,lm080_ls020_le000,lm100_ls000_le000,0,0.0,0.033274517716205085,0.033274517716205085
v2,q25,rough_seed_25,rough_seed_6,wm080_ws020_we000,lm020_ls080_le000,lm080_ls000_le020,0,0.12533871318045423,0.1824377803008253,0.05709906712037108
v2,q25,rough_seed_25,rough_seed_6,wm080_ws000_we020,lm100_ls000_le000,lm100_ls000_le000,1,0.015800089386051264,0.015800089386051264,0.0
v2,q25,rough_seed_25,rough_seed_6,wm060_ws040_we000,lm000_ls080_le020,lm040_ls040_le020,0,0.14365801486556262,0.2281934281715864,0.08453541330602377
v2,q25,rough_seed_25,rough_seed_6,wm060_ws020_we020,lm020_ls080_le000,lm080_ls000_le020,0,0.09463197959606273,0.18416272954009344,0.08953074994403071
v2,q25,rough_seed_25,rough_seed_6,wm060_ws000_we040,lm100_ls000_le000,lm100_ls000_le000,1,0.03160017877210253,0.03160017877210253,0.0
v2,q25,rough_seed_25,rough_seed_6,wm040_ws060_we000,lm040_ls020_le040,lm040_ls020_le040,1,0.14300978688508584,0.14300978688508584,0.0
v2,q25,rough_seed_25,rough_seed_6,wm040_ws040_we020,lm000_ls080_le020,lm040_ls040_le020,0,0.10179164621421029,0.33179944201335765,0.23000779579914737
v2,q25,rough_seed_25,rough_seed_6,wm040_ws020_we040,lm020_ls080_le000,lm080_ls000_le020,0,0.0901187931790877,0.3655110829477507,0.275392289768663
v2,q25,rough_seed_25,rough_seed_6,wm040_ws000_we060,lm100_ls000_le000,lm100_ls000_le000,1,0.04740026815815378,0.04740026815815378,0.0
v2,q25,rough_seed_25,rough_seed_6,wm020_ws080_we000,lm020_ls040_le040,lm060_ls000_le040,0,0.07853022180055476,0.30220588244620145,0.2236756606456467
v2,q25,rough_seed_25,rough_seed_6,wm020_ws060_we020,lm000_ls060_le040,lm040_ls040_le020,0,0.15166508730912093,0.2475799712160032,0.09591488390688227
v2,q25,rough_seed_25,rough_seed_6,wm020_ws040_we040,lm000_ls080_le020,lm040_ls040_le020,0,0.10148226669681978,0.659603791255677,0.5581215245588572
v2,q25,rough_seed_25,rough_seed_6,wm020_ws020_we060,lm020_ls080_le000,lm040_ls040_le020,0,0.05129944608451861,0.5468594363554078,0.49555999027088915
v2,q25,rough_seed_25,rough_seed_6,wm020_ws000_we080,lm100_ls000_le000,lm100_ls000_le000,1,0.06320035754420505,0.06320035754420505,0.0
v2,q25,rough_seed_25,rough_seed_6,wm000_ws100_we000,lm040_ls000_le060,lm060_ls000_le040,0,0.0,1.6971490464358463,1.6971490464358463
v2,q25,rough_seed_25,rough_seed_6,wm000_ws080_we020,lm040_ls000_le060,lm060_ls000_le040,0,0.15795342125440343,1.359411975878127,1.2014585546237235
v2,q25,rough_seed_25,rough_seed_6,wm000_ws060_we040,lm040_ls000_le060,lm040_ls040_le020,0,0.15135570779173044,1.0216749053204073,0.8703191975286768
v2,q25,rough_seed_25,rough_seed_6,wm000_ws040_we060,lm000_ls080_le020,lm040_ls040_le020,0,0.1011728871794293,0.9874081404979962,0.8862352533185669
v2,q25,rough_seed_25,rough_seed_6,wm000_ws020_we080,lm020_ls080_le000,lm040_ls040_le020,0,0.06572393126688088,0.7282077897630652,0.6624838584961843
v2,q25,rough_seed_25,rough_seed_6,wm000_ws000_we100,lm100_ls000_le000,lm020_ls000_le080,0,0.0,0.0790004469302563,0.0790004469302563
v2,q25,rough_seed_25,rough_seed_6,balanced,lm000_ls080_le020,lm040_ls040_le020,0,0.08496091283764638,0.5501568008844621,0.46519588804681566
v2,q25,rough_seed_25,rough_seed_6,motion,lm020_ls080_le000,lm080_ls000_le020,0,0.10990658261383564,0.13844021655843017,0.02853363394459453
v2,q25,rough_seed_25,rough_seed_6,stability,lm000_ls060_le040,lm060_ls000_le040,0,0.11904821115219281,0.2875508313190515,0.16850262016685869
v2,q25,rough_seed_25,rough_seed_6,energy,lm040_ls060_le000,lm040_ls040_le020,0,0.05779925412517968,0.418528845520666,0.3607295913954863
v2,q25,rough_seed_12,rough_seed_4,wm100_ws000_we000,lm080_ls020_le000,lm100_ls000_le000,0,0.0,0.04025001642554341,0.04025001642554341
v2,q25,rough_seed_12,rough_seed_4,wm080_ws020_we000,lm000_ls100_le000,lm100_ls000_le000,0,0.202,0.4779440465396955,0.2759440465396955
v2,q25,rough_seed_12,rough_seed_4,wm080_ws000_we020,lm060_ls040_le000,lm100_ls000_le000,0,0.0,0.24799361443510756,0.24799361443510756
v2,q25,rough_seed_12,rough_seed_4,wm060_ws040_we000,lm000_ls100_le000,lm100_ls000_le000,0,0.404,0.7175034983131142,0.3135034983131142
v2,q25,rough_seed_12,rough_seed_4,wm060_ws020_we020,lm000_ls100_le000,lm100_ls000_le000,0,0.202,0.42728959459971383,0.22528959459971382
v2,q25,rough_seed_12,rough_seed_4,wm060_ws000_we040,lm000_ls100_le000,lm100_ls000_le000,0,0.0,0.8439872310588006,0.8439872310588006
v2,q25,rough_seed_12,rough_seed_4,wm040_ws060_we000,lm000_ls100_le000,lm040_ls040_le020,0,0.404,1.0733195451872526,0.6693195451872526
v2,q25,rough_seed_12,rough_seed_4,wm040_ws040_we020,lm000_ls100_le000,lm080_ls000_le020,0,0.3697303579644351,0.7204899321938097,0.35075957422937465
v2,q25,rough_seed_12,rough_seed_4,wm040_ws020_we040,lm000_ls100_le000,lm100_ls000_le000,0,0.202,0.8463475078466955,0.6443475078466956
v2,q25,rough_seed_12,rough_seed_4,wm040_ws000_we060,lm000_ls100_le000,lm100_ls000_le000,0,0.0,1.2630451443057824,1.2630451443057824
v2,q25,rough_seed_12,rough_seed_4,wm020_ws080_we000,lm000_ls100_le000,lm040_ls040_le020,0,0.202,1.4291355920613915,1.2271355920613916
v2,q25,rough_seed_12,rough_seed_4,wm020_ws060_we020,lm000_ls100_le000,lm040_ls040_le020,0,0.20341142477832982,1.0763059790679481,0.8728945542896183
v2,q25,rough_seed_12,rough_seed_4,wm020_ws040_we040,lm000_ls100_le000,lm040_ls040_le020,0,0.2871078052226233,0.8487077846345906,0.5615999794119673
v2,q25,rough_seed_12,rough_seed_4,wm020_ws020_we060,lm000_ls100_le000,lm100_ls000_le000,0,0.202,1.2654054210936774,1.0634054210936774
v2,q25,rough_seed_12,rough_seed_4,wm020_ws000_we080,lm000_ls100_le000,lm100_ls000_le000,0,0.0,1.682103057552764,1.682103057552764
v2,q25,rough_seed_12,rough_seed_4,wm000_ws100_we000,lm000_ls100_le000,lm040_ls040_le020,0,0.0,1.78495163893553,1.78495163893553
v2,q25,rough_seed_12,rough_seed_4,wm000_ws080_we020,lm000_ls100_le000,lm040_ls040_le020,0,0.14255390261131165,1.4321220259420868,1.2895681233307752
v2,q25,rough_seed_12,rough_seed_4,wm000_ws060_we040,lm000_ls100_le000,lm040_ls040_le020,0,0.2851078052226233,1.0792924129486436,0.7941846077260204
v2,q25,rough_seed_12,rough_seed_4,wm000_ws040_we060,lm000_ls100_le000,lm100_ls000_le000,0,0.404,1.2677656978815723,0.8637656978815723
v2,q25,rough_seed_12,rough_seed_4,wm000_ws020_we080,lm000_ls100_le000,lm100_ls000_le000,0,0.202,1.6844633343406592,1.4824633343406592
v2,q25,rough_seed_12,rough_seed_4,wm000_ws000_we100,lm000_ls100_le000,lm100_ls000_le000,0,0.0,2.1011609707997456,2.1011609707997456
v2,q25,rough_seed_12,rough_seed_4,balanced,lm000_ls100_le000,lm100_ls000_le000,0,0.33666666666666667,0.708235054622965,0.3715683879562983
v2,q25,rough_seed_12,rough_seed_4,motion,lm000_ls100_le000,lm100_ls000_le000,0,0.1515,0.42087975710487285,0.26937975710487283
v2,q25,rough_seed_12,rough_seed_4,stability,lm000_ls100_le000,lm040_ls040_le020,0,0.15255856858374736,1.2534673940348435,1.1009088254510961
v2,q25,rough_seed_12,rough_seed_4,energy,lm000_ls100_le000,lm100_ls000_le000,0,0.1515,1.4743443085201944,1.3228443085201944
v2,q25,rough_seed_6,rough_seed_25,wm100_ws000_we000,lm100_ls000_le000,lm080_ls020_le000,0,0.0,0.019444788457276867,0.019444788457276867
v2,q25,rough_seed_6,rough_seed_25,wm080_ws020_we000,lm080_ls000_le020,lm020_ls080_le000,0,0.11766906181740024,0.3095896639649515,0.1919206021475513
v2,q25,rough_seed_6,rough_seed_25,wm080_ws000_we020,lm100_ls000_le000,lm100_ls000_le000,1,0.015555830765821493,0.015555830765821493,0.0
v2,q25,rough_seed_6,rough_seed_25,wm060_ws040_we000,lm040_ls040_le020,lm000_ls080_le020,0,0.19513767175767274,0.2073530347886709,0.012215363030998155
v2,q25,rough_seed_6,rough_seed_25,wm060_ws020_we020,lm080_ls000_le020,lm020_ls080_le000,0,0.11797135871125086,0.2345387515869164,0.11656739287566553
v2,q25,rough_seed_6,rough_seed_25,wm060_ws000_we040,lm100_ls000_le000,lm100_ls000_le000,1,0.011666873074366119,0.011666873074366119,0.0
v2,q25,rough_seed_6,rough_seed_25,wm040_ws060_we000,lm040_ls020_le040,lm040_ls020_le040,1,0.2293649881458,0.2293649881458,0.0
v2,q25,rough_seed_6,rough_seed_25,wm040_ws040_we020,lm040_ls040_le020,lm000_ls080_le020,0,0.17012522035353672,0.2081719925587776,0.038046772205240886
v2,q25,rough_seed_6,rough_seed_25,wm040_ws020_we040,lm080_ls000_le020,lm020_ls080_le000,0,0.11827365560510147,0.3926505975716523,0.2743769419665508
v2,q25,rough_seed_6,rough_seed_25,wm040_ws000_we060,lm100_ls000_le000,lm100_ls000_le000,1,0.007777915382910746,0.007777915382910746,0.0
v2,q25,rough_seed_6,rough_seed_25,wm020_ws080_we000,lm060_ls000_le040,lm020_ls040_le040,0,0.1209861865983622,0.18003022535705915,0.059044038758696946
v2,q25,rough_seed_6,rough_seed_25,wm020_ws060_we020,lm040_ls040_le020,lm000_ls060_le040,0,0.12434206404501243,0.31016904684215274,0.18582698279714033
v2,q25,rough_seed_6,rough_seed_25,wm020_ws040_we040,lm040_ls040_le020,lm000_ls080_le020,0,0.16995024233665781,0.3038349204988112,0.1338846781621534
v2,q25,rough_seed_6,rough_seed_25,wm020_ws020_we060,lm040_ls040_le020,lm020_ls080_le000,0,0.12027080222910068,0.45338344179874235,0.33311263956964166
v2,q25,rough_seed_6,rough_seed_25,wm020_ws000_we080,lm100_ls000_le000,lm100_ls000_le000,1,0.003888957691455373,0.003888957691455373,0.0
v2,q25,rough_seed_6,rough_seed_25,wm000_ws100_we000,lm060_ls000_le040,lm040_ls000_le060,0,0.0,0.22353298150209222,0.22353298150209222
v2,q25,rough_seed_6,rough_seed_25,wm000_ws080_we020,lm060_ls000_le040,lm040_ls000_le060,0,0.09912048199041387,0.3058267335627472,0.20670625157233333
v2,q25,rough_seed_6,rough_seed_25,wm000_ws060_we040,lm040_ls040_le020,lm040_ls000_le060,0,0.19824096398082774,0.31098800461225945,0.1127470406314317
v2,q25,rough_seed_6,rough_seed_25,wm000_ws040_we060,lm040_ls040_le020,lm000_ls080_le020,0,0.1697752643197789,0.4537281797179994,0.2839529153982205
v2,q25,rough_seed_6,rough_seed_25,wm000_ws020_we080,lm040_ls040_le020,lm020_ls080_le000,0,0.15985324492759392,0.6032767010179306,0.44342345609033673
v2,q25,rough_seed_6,rough_seed_25,wm000_ws000_we100,lm020_ls000_le080,lm100_ls000_le000,0,0.0,3.194522537725481,3.194522537725481
v2,q25,rough_seed_6,rough_seed_25,balanced,lm040_ls040_le020,lm000_ls080_le020,0,0.14215729902371685,0.2537555881193294,0.11159828909561256
v2,q25,rough_seed_6,rough_seed_25,motion,lm080_ls000_le020,lm020_ls080_le000,0,0.08859164973868289,0.27212768047962155,0.18353603074093866
v2,q25,rough_seed_6,rough_seed_25,stability,lm060_ls000_le040,lm000_ls060_le040,0,0.09338578569369428,0.23049425007226482,0.13710846437857055
v2,q25,rough_seed_6,rough_seed_25,energy,lm040_ls040_le020,lm040_ls060_le000,0,0.12272412383380095,0.5282438869285222,0.40551976309472126
v2,q25,rough_seed_29,rough_seed_18,wm100_ws000_we000,lm000_ls100_le000,lm100_ls000_le000,0,0.0,0.49506627584456103,0.49506627584456103
v2,q25,rough_seed_29,rough_seed_18,wm080_ws020_we000,lm000_ls100_le000,lm100_ls000_le000,0,0.14138735532087288,0.3968294239885546,0.2554420686676817
v2,q25,rough_seed_29,rough_seed_18,wm080_ws000_we020,lm000_ls100_le000,lm060_ls040_le000,0,0.14282276095330512,0.39727020819825193,0.25444744724494683
v2,q25,rough_seed_29,rough_seed_18,wm060_ws040_we000,lm000_ls100_le000,lm060_ls040_le000,0,0.1075999428120435,0.29859257213254814,0.19099262932050465
v2,q25,rough_seed_29,rough_seed_18,wm060_ws020_we020,lm000_ls100_le000,lm060_ls040_le000,0,0.10779445942708736,0.2990333563422455,0.1912388969151581
v2,q25,rough_seed_29,rough_seed_18,wm060_ws000_we040,lm000_ls100_le000,lm060_ls040_le000,0,0.14195528628880108,0.2994741405519428,0.15751885426314174
v2,q25,rough_seed_29,rough_seed_18,wm040_ws060_we000,lm000_ls100_le000,lm040_ls060_le000,0,0.13752592588670157,0.23721086232864655,0.09968493644194498
v2,q25,rough_seed_29,rough_seed_18,wm040_ws040_we020,lm000_ls100_le000,lm040_ls060_le000,0,0.09269111299729751,0.2007965044862391,0.10810539148894158
v2,q25,rough_seed_29,rough_seed_18,wm040_ws020_we040,lm000_ls100_le000,lm060_ls040_le000,0,0.1421064987951534,0.24860894139693204,0.10650244260177863
v2,q25,rough_seed_29,rough_seed_18,wm040_ws000_we060,lm000_ls100_le000,lm080_ls020_le000,0,0.16315855466542029,0.37076847786694117,0.20760992320152089
v2,q25,rough_seed_29,rough_seed_18,wm020_ws080_we000,lm000_ls100_le000,lm080_ls020_le000,0,0.07788608042504694,0.31464726767303186,0.23676118724798492
v2,q25,rough_seed_29,rough_seed_18,wm020_ws060_we020,lm000_ls100_le000,lm080_ls020_le000,0,0.07841946740868766,0.23744772059215152,0.15902825318346386
v2,q25,rough_seed_29,rough_seed_18,wm020_ws040_we040,lm000_ls100_le000,lm080_ls020_le000,0,0.10851532000656718,0.24840501545073967,0.1398896954441725
v2,q25,rough_seed_29,rough_seed_18,wm020_ws020_we060,lm000_ls100_le000,lm080_ls020_le000,0,0.1623874053542812,0.37056455192074883,0.20817714656646763
v2,q25,rough_seed_29,rough_seed_18,wm020_ws000_we080,lm000_ls100_le000,lm080_ls000_le020,0,0.08798143057191017,0.4927240883907581,0.40474265781884794
v2,q25,rough_seed_29,rough_seed_18,wm000_ws100_we000,lm040_ls040_le020,lm080_ls020_le000,0,0.0,0.8756140471039797,0.8756140471039797
v2,q25,rough_seed_29,rough_seed_18,wm000_ws080_we020,lm000_ls100_le000,lm080_ls020_le000,0,0.05387208534771405,0.3148841259365368,0.26101204058882277
v2,q25,rough_seed_29,rough_seed_18,wm000_ws060_we040,lm000_ls100_le000,lm080_ls020_le000,0,0.1077441706954281,0.2482010895045473,0.1404569188091192
v2,q25,rough_seed_29,rough_seed_18,wm000_ws040_we060,lm000_ls100_le000,lm080_ls020_le000,0,0.16161625604314211,0.37036062597455643,0.20874436993141432
v2,q25,rough_seed_29,rough_seed_18,wm000_ws020_we080,lm000_ls100_le000,lm040_ls040_le020,0,0.17615667609005298,0.4925201624445657,0.3163634863545127
v2,q25,rough_seed_29,rough_seed_18,wm000_ws000_we100,lm000_ls100_le000,lm080_ls000_le020,0,0.0,0.6146796989145749,0.6146796989145749
v2,q25,rough_seed_29,rough_seed_18,balanced,lm000_ls100_le000,lm060_ls040_le000,0,0.11884125536819289,0.20782112059153146,0.08897986522333858
v2,q25,rough_seed_29,rough_seed_18,motion,lm000_ls100_le000,lm060_ls040_le000,0,0.12525998103643526,0.34804158621782433,0.22278160518138906
v2,q25,rough_seed_29,rough_seed_18,stability,lm000_ls100_le000,lm080_ls020_le000,0,0.058814600556515745,0.27610670869846793,0.21729210814195218
v2,q25,rough_seed_29,rough_seed_18,energy,lm000_ls100_le000,lm040_ls040_le020,0,0.14675240208804533,0.4315933386692053,0.28484093658115994
v2,q25,rough_seed_18,rough_seed_8,wm100_ws000_we000,lm080_ls020_le000,lm000_ls100_le000,0,0.0,0.42310939195508834,0.42310939195508834
v2,q25,rough_seed_18,rough_seed_8,wm080_ws020_we000,lm080_ls020_le000,lm000_ls100_le000,0,0.012356695796455206,0.3392068008660683,0.3268501050696131
