context_id,preference_name,preference_kind,best_beta,best_score,second_beta,second_score,best_second_margin,motion_span,stability_span,energy_span
rough_seed_7,wm040_ws020_we040,grid,lm040_ls020_le040,0.18335006280574745,lm020_ls040_le040,0.18619785371694522,0.002847790911197773,0.1081103600511435,0.006595162252554798,3.108620209364858
rough_seed_7,wm040_ws000_we060,grid,lm040_ls020_le040,0.18218737676117047,lm020_ls040_le040,0.20162641590241404,0.019439039141243564,0.1081103600511435,0.006595162252554798,3.108620209364858
rough_seed_7,wm020_ws080_we000,grid,lm000_ls060_le040,0.193752997998557,lm020_ls020_le060,0.202,0.008247002001443016,0.1081103600511435,0.006595162252554798,3.108620209364858
rough_seed_7,wm020_ws060_we020,grid,lm000_ls060_le040,0.14662411497341107,lm020_ls020_le060,0.202,0.05537588502658894,0.1081103600511435,0.006595162252554798,3.108620209364858
rough_seed_7,wm020_ws040_we040,grid,lm000_ls040_le060,0.193157007511989,lm000_ls060_le040,0.20032983926894607,0.007172831756957071,0.1081103600511435,0.006595162252554798,3.108620209364858
rough_seed_7,wm020_ws020_we060,grid,lm040_ls020_le040,0.17038578739111646,lm020_ls020_le060,0.202,0.03161421260888356,0.1081103600511435,0.006595162252554798,3.108620209364858
rough_seed_7,wm020_ws000_we080,grid,lm020_ls020_le060,0.202,lm040_ls020_le040,0.2031276127391292,0.0011276127391291746,0.1081103600511435,0.006595162252554798,3.108620209364858
rough_seed_7,wm000_ws100_we000,grid,lm020_ls020_le060,0.0,lm000_ls060_le040,0.24054693311183398,0.24054693311183398,0.1081103600511435,0.006595162252554798,3.108620209364858
rough_seed_7,wm000_ws080_we020,grid,lm020_ls020_le060,0.0,lm000_ls060_le040,0.1934180500866881,0.1934180500866881,0.1081103600511435,0.006595162252554798,3.108620209364858
rough_seed_7,wm000_ws060_we040,grid,lm020_ls020_le060,0.0,lm000_ls060_le040,0.19949071832047377,0.19949071832047377,0.1081103600511435,0.006595162252554798,3.108620209364858
rough_seed_7,wm000_ws040_we060,grid,lm020_ls020_le060,0.0,lm000_ls040_le060,0.2048094325747297,0.2048094325747297,0.1081103600511435,0.006595162252554798,3.108620209364858
rough_seed_7,wm000_ws020_we080,grid,lm020_ls020_le060,0.0,lm040_ls020_le040,0.20389639244246785,0.20389639244246785,0.1081103600511435,0.006595162252554798,3.108620209364858
rough_seed_7,wm000_ws000_we100,grid,lm020_ls020_le060,0.0,lm040_ls020_le040,0.2527914116813207,0.2527914116813207,0.1081103600511435,0.006595162252554798,3.108620209364858
rough_seed_7,balanced,canonical,lm000_ls060_le040,0.22386239429317928,lm000_ls100_le000,0.22990322265536745,0.0060408283621881664,0.1081103600511435,0.006595162252554798,3.108620209364858
rough_seed_7,motion,canonical,lm000_ls100_le000,0.11065640030868305,lm100_ls000_le000,0.11776646206644921,0.007110061757766156,0.1081103600511435,0.006595162252554798,3.108620209364858
rough_seed_7,stability,canonical,lm020_ls020_le060,0.1515,lm000_ls060_le040,0.17010481950801679,0.01860481950801679,0.1081103600511435,0.006595162252554798,3.108620209364858
rough_seed_7,energy,canonical,lm020_ls020_le060,0.1515,lm040_ls020_le040,0.17887229804553742,0.027372298045537424,0.1081103600511435,0.006595162252554798,3.108620209364858
rough_seed_8,wm100_ws000_we000,grid,lm080_ls020_le000,0.0,lm100_ls000_le000,0.24128272130546916,0.24128272130546916,0.011838783530430774,0.005665616233985815,0.4204843347381484
rough_seed_8,wm080_ws020_we000,grid,lm080_ls020_le000,0.0,lm100_ls000_le000,0.2039111502677661,0.2039111502677661,0.011838783530430774,0.005665616233985815,0.4204843347381484
rough_seed_8,wm080_ws000_we020,grid,lm100_ls000_le000,0.19353713450553464,lm080_ls020_le000,0.202,0.008462865494465371,0.011838783530430774,0.005665616233985815,0.4204843347381484
rough_seed_8,wm060_ws040_we000,grid,lm080_ls020_le000,0.0,lm100_ls000_le000,0.4054333627008246,0.4054333627008246,0.011838783530430774,0.005665616233985815,0.4204843347381484
rough_seed_8,wm060_ws020_we020,grid,lm080_ls020_le000,0.202,lm100_ls000_le000,0.2039443201619839,0.001944320161983898,0.011838783530430774,0.005665616233985815,0.4204843347381484
rough_seed_8,wm060_ws000_we040,grid,lm100_ls000_le000,0.14579154770560013,lm080_ls020_le000,0.404,0.2582084522943999,0.011838783530430774,0.005665616233985815,0.4204843347381484
rough_seed_8,wm040_ws060_we000,grid,lm080_ls020_le000,0.0,lm040_ls060_le000,0.42443097817905834,0.42443097817905834,0.011838783530430774,0.005665616233985815,0.4204843347381484
rough_seed_8,wm040_ws040_we020,grid,lm080_ls020_le000,0.202,lm100_ls000_le000,0.4054665325950424,0.20346653259504238,0.011838783530430774,0.005665616233985815,0.4204843347381484
rough_seed_8,wm040_ws020_we040,grid,lm100_ls000_le000,0.2039774900562017,lm080_ls020_le000,0.404,0.20002250994379833,0.011838783530430774,0.005665616233985815,0.4204843347381484
rough_seed_8,wm040_ws000_we060,grid,lm100_ls000_le000,0.155775685865156,lm040_ls060_le000,0.404,0.24822431413484403,0.011838783530430774,0.005665616233985815,0.4204843347381484
rough_seed_8,wm020_ws080_we000,grid,lm080_ls020_le000,0.0,lm040_ls060_le000,0.5625746375720778,0.5625746375720778,0.011838783530430774,0.005665616233985815,0.4204843347381484
rough_seed_8,wm020_ws060_we020,grid,lm080_ls020_le000,0.202,lm040_ls060_le000,0.42243097817905834,0.22043097817905832,0.011838783530430774,0.005665616233985815,0.4204843347381484
rough_seed_8,wm020_ws040_we040,grid,lm040_ls060_le000,0.2822873187860389,lm080_ls020_le000,0.404,0.12171268121396112,0.011838783530430774,0.005665616233985815,0.4204843347381484
rough_seed_8,wm020_ws020_we060,grid,lm040_ls060_le000,0.2033875609840893,lm100_ls000_le000,0.20401065995041948,0.0006230989663301711,0.011838783530430774,0.005665616233985815,0.4204843347381484
rough_seed_8,wm020_ws000_we080,grid,lm040_ls060_le000,0.202,lm100_ls000_le000,0.20690460187530552,0.004904601875305503,0.011838783530430774,0.005665616233985815,0.4204843347381484
rough_seed_8,wm000_ws100_we000,grid,lm080_ls020_le000,0.0,lm040_ls060_le000,0.7007182969650972,0.7007182969650972,0.011838783530430774,0.005665616233985815,0.4204843347381484
rough_seed_8,wm000_ws080_we020,grid,lm080_ls020_le000,0.202,lm040_ls060_le000,0.5605746375720778,0.3585746375720778,0.011838783530430774,0.005665616233985815,0.4204843347381484
