d7_group,t_h2,t_d7,dt_abs,h2_context,d7_context,known_context,h2_beta_motion,h2_beta_stability,h2_beta_energy,d7_beta_motion,d7_beta_stability,d7_beta_energy,l1
raw_beta,1784662630.421881,1784662630.382406,0.039475,goal_flat,goal_flat,1,0.43457790,0.34993643,0.21548566,0.19655350,0.48675722,0.31668928,0.47604881
actual_beta,1784662630.522013,1784662630.482713,0.039300,goal_flat,goal_flat,1,0.43712489,0.34183075,0.22104436,0.20000000,0.50000000,0.30000000,0.47424978
pred_beta,1784662630.522013,1784662630.482713,0.039300,goal_flat,goal_flat,1,0.43712489,0.34183075,0.22104436,0.19720738,0.48968858,0.31310404,0.47983501
prior_beta,1784662630.522013,1784662630.482713,0.039300,goal_flat,goal_flat,1,0.43712489,0.34183075,0.22104436,0.20000000,0.50000000,0.30000000,0.47424978
raw_beta,1784662630.522013,1784662630.482713,0.039300,goal_flat,goal_flat,1,0.43712489,0.34183075,0.22104436,0.19650923,0.48711072,0.31638005,0.48123132
actual_beta,1784662630.621868,1784662630.582794,0.039074,goal_flat,goal_flat,1,0.43866529,0.33719720,0.22413752,0.20000000,0.50000000,0.30000000,0.47733057
pred_beta,1784662630.621868,1784662630.582794,0.039074,goal_flat,goal_flat,1,0.43866529,0.33719720,0.22413752,0.19705372,0.49019558,0.31275070,0.48322312
prior_beta,1784662630.621868,1784662630.582794,0.039074,goal_flat,goal_flat,1,0.43866529,0.33719720,0.22413752,0.20000000,0.50000000,0.30000000,0.47733057
raw_beta,1784662630.621868,1784662630.582794,0.039074,goal_flat,goal_flat,1,0.43866529,0.33719720,0.22413752,0.19631715,0.48774447,0.31593837,0.48469626
actual_beta,1784662630.721603,1784662630.683271,0.038332,goal_flat,goal_flat,1,0.43908478,0.33634395,0.22457127,0.20000000,0.50000000,0.30000000,0.47816956
pred_beta,1784662630.721603,1784662630.683271,0.038332,goal_flat,goal_flat,1,0.43908478,0.33634395,0.22457127,0.19694511,0.49061840,0.31243649,0.48427935
prior_beta,1784662630.721603,1784662630.683271,0.038332,goal_flat,goal_flat,1,0.43908478,0.33634395,0.22457127,0.20000000,0.50000000,0.30000000,0.47816956
raw_beta,1784662630.721603,1784662630.683271,0.038332,goal_flat,goal_flat,1,0.43908478,0.33634395,0.22457127,0.19618138,0.48827300,0.31554562,0.48580680
actual_beta,1784662630.822446,1784662630.782422,0.040024,goal_flat,goal_flat,1,0.44233569,0.32708164,0.23058267,0.20000000,0.50000000,0.30000000,0.48467138
pred_beta,1784662630.822446,1784662630.782422,0.040024,goal_flat,goal_flat,1,0.44233569,0.32708164,0.23058267,0.19688371,0.49095337,0.31216292,0.49090395
prior_beta,1784662630.822446,1784662630.782422,0.040024,goal_flat,goal_flat,1,0.44233569,0.32708164,0.23058267,0.20000000,0.50000000,0.30000000,0.48467138
raw_beta,1784662630.822446,1784662630.782422,0.040024,goal_flat,goal_flat,1,0.44233569,0.32708164,0.23058267,0.19610464,0.48869171,0.31520365,0.49246210
actual_beta,1784662630.922022,1784662630.882755,0.039267,goal_flat,goal_flat,1,0.44276199,0.32627815,0.23095985,0.20000000,0.50000000,0.30000000,0.48552399
pred_beta,1784662630.922022,1784662630.882755,0.039267,goal_flat,goal_flat,1,0.44276199,0.32627815,0.23095985,0.19683693,0.49125823,0.31190483,0.49185012
prior_beta,1784662630.922022,1784662630.882755,0.039267,goal_flat,goal_flat,1,0.44276199,0.32627815,0.23095985,0.20000000,0.50000000,0.30000000,0.48552399
raw_beta,1784662630.922022,1784662630.882755,0.039267,goal_flat,goal_flat,1,0.44276199,0.32627815,0.23095985,0.19604617,0.48907279,0.31488104,0.49343165
actual_beta,1784662631.021715,1784662630.983003,0.038712,goal_flat,goal_flat,1,0.44502906,0.32065076,0.23432018,0.20000000,0.50000000,0.30000000,0.49005812
pred_beta,1784662631.021715,1784662630.983003,0.038712,goal_flat,goal_flat,1,0.44502906,0.32065076,0.23432018,0.19682133,0.49149899,0.31167968,0.49641545
prior_beta,1784662631.021715,1784662630.983003,0.038712,goal_flat,goal_flat,1,0.44502906,0.32065076,0.23432018,0.20000000,0.50000000,0.30000000,0.49005812
raw_beta,1784662631.021715,1784662630.983003,0.038712,goal_flat,goal_flat,1,0.44502906,0.32065076,0.23432018,0.19602667,0.48937374,0.31459960,0.49800479
actual_beta,1784662631.121812,1784662631.082895,0.038917,goal_flat,goal_flat,1,0.45004705,0.30894263,0.24101032,0.20000000,0.50000000,0.30000000,0.50009410
pred_beta,1784662631.121812,1784662631.082895,0.038917,goal_flat,goal_flat,1,0.45004705,0.30894263,0.24101032,0.19682533,0.49170221,0.31147245,0.50644343
prior_beta,1784662631.121812,1784662631.082895,0.038917,goal_flat,goal_flat,1,0.45004705,0.30894263,0.24101032,0.20000000,0.50000000,0.30000000,0.50009410
raw_beta,1784662631.121812,1784662631.082895,0.038917,goal_flat,goal_flat,1,0.45004705,0.30894263,0.24101032,0.19603167,0.48962776,0.31434057,0.50803076
actual_beta,1784662631.221978,1784662631.182584,0.039394,goal_flat,goal_flat,1,0.45050241,0.30820384,0.24129375,0.20000000,0.50000000,0.30000000,0.50100482
pred_beta,1784662631.221978,1784662631.182584,0.039394,goal_flat,goal_flat,1,0.45050241,0.30820384,0.24129375,0.19680138,0.49196371,0.31123490,0.50740205
prior_beta,1784662631.221978,1784662631.182584,0.039394,goal_flat,goal_flat,1,0.45050241,0.30820384,0.24129375,0.20000000,0.50000000,0.30000000,0.50100482
raw_beta,1784662631.221978,1784662631.182584,0.039394,goal_flat,goal_flat,1,0.45050241,0.30820384,0.24129375,0.19600173,0.48995464,0.31404363,0.50900136
actual_beta,1784662631.321998,1784662631.282470,0.039528,goal_flat,goal_flat,1,0.45376079,0.30130911,0.24493010,0.20000000,0.50000000,0.30000000,0.50752158
pred_beta,1784662631.321998,1784662631.282470,0.039528,goal_flat,goal_flat,1,0.45376079,0.30130911,0.24493010,0.19655840,0.49267375,0.31076785,0.51440477
prior_beta,1784662631.321998,1784662631.282470,0.039528,goal_flat,goal_flat,1,0.45376079,0.30130911,0.24493010,0.20000000,0.50000000,0.30000000,0.50752158
raw_beta,1784662631.321998,1784662631.282470,0.039528,goal_flat,goal_flat,1,0.45376079,0.30130911,0.24493010,0.19569801,0.49084219,0.31345981,0.51612557
actual_beta,1784662631.421700,1784662631.383206,0.038494,goal_flat,goal_flat,1,0.46134440,0.28606895,0.25258664,0.20000000,0.50000000,0.30000000,0.52268881
pred_beta,1784662631.421700,1784662631.383206,0.038494,goal_flat,goal_flat,1,0.46134440,0.28606895,0.25258664,0.19628341,0.49345162,0.31026497,0.53012198
prior_beta,1784662631.421700,1784662631.383206,0.038494,goal_flat,goal_flat,1,0.46134440,0.28606895,0.25258664,0.20000000,0.50000000,0.30000000,0.52268881
raw_beta,1784662631.421700,1784662631.383206,0.038494,goal_flat,goal_flat,1,0.46134440,0.28606895,0.25258664,0.19535427,0.49181452,0.31283121,0.53198028
actual_beta,1784662631.521595,1784662631.482830,0.038765,goal_flat,goal_flat,1,0.46172763,0.28554193,0.25273044,0.20000000,0.50000000,0.30000000,0.52345526
pred_beta,1784662631.521595,1784662631.482830,0.038765,goal_flat,goal_flat,1,0.46172763,0.28554193,0.25273044,0.19612473,0.49398759,0.30988767,0.53120579
prior_beta,1784662631.521595,1784662631.482830,0.038765,goal_flat,goal_flat,1,0.46172763,0.28554193,0.25273044,0.20000000,0.50000000,0.30000000,0.52345526
raw_beta,1784662631.521595,1784662631.482830,0.038765,goal_flat,goal_flat,1,0.46172763,0.28554193,0.25273044,0.19515592,0.49248449,0.31235959,0.53314343
actual_beta,1784662631.622471,1784662631.582860,0.039611,goal_flat,goal_flat,1,0.46668818,0.27632601,0.25698581,0.20000000,0.50000000,0.30000000,0.53337636
pred_beta,1784662631.622471,1784662631.582860,0.039611,goal_flat,goal_flat,1,0.46668818,0.27632601,0.25698581,0.19607934,0.49428767,0.30963299,0.54121768
prior_beta,1784662631.622471,1784662631.582860,0.039611,goal_flat,goal_flat,1,0.46668818,0.27632601,0.25698581,0.20000000,0.50000000,0.30000000,0.53337636
raw_beta,1784662631.622471,1784662631.582860,0.039611,goal_flat,goal_flat,1,0.46668818,0.27632601,0.25698581,0.19509917,0.49285958,0.31204124,0.54317801
actual_beta,1784662631.722139,1784662631.682529,0.039610,goal_flat,goal_flat,1,0.47991209,0.25321993,0.26686798,0.20000000,0.50000000,0.30000000,0.55982418
pred_beta,1784662631.722139,1784662631.682529,0.039610,goal_flat,goal_flat,1,0.47991209,0.25321993,0.26686798,0.19611519,0.49442420,0.30946061,0.56759380
prior_beta,1784662631.722139,1784662631.682529,0.039610,goal_flat,goal_flat,1,0.47991209,0.25321993,0.26686798,0.20000000,0.50000000,0.30000000,0.55982418
raw_beta,1784662631.722139,1784662631.682529,0.039610,goal_flat,goal_flat,1,0.47991209,0.25321993,0.26686798,0.19514399,0.49303025,0.31182576,0.56953621
actual_beta,1784662631.821605,1784662631.782802,0.038803,goal_flat,goal_flat,1,0.48013814,0.25298410,0.26687776,0.20000000,0.50000000,0.30000000,0.56027628
pred_beta,1784662631.821605,1784662631.782802,0.038803,goal_flat,goal_flat,1,0.48013814,0.25298410,0.26687776,0.19617042,0.49452121,0.30930837,0.56793544
prior_beta,1784662631.821605,1784662631.782802,0.038803,goal_flat,goal_flat,1,0.48013814,0.25298410,0.26687776,0.20000000,0.50000000,0.30000000,0.56027628
raw_beta,1784662631.821605,1784662631.782802,0.038803,goal_flat,goal_flat,1,0.48013814,0.25298410,0.26687776,0.19521302,0.49315152,0.31163546,0.56985023
actual_beta,1784662631.921847,1784662631.882835,0.039012,goal_flat,goal_flat,1,0.50365800,0.22314127,0.27320072,0.20000000,0.50000000,0.30000000,0.60731601
pred_beta,1784662631.921847,1784662631.882835,0.039012,goal_flat,goal_flat,1,0.50365800,0.22314127,0.27320072,0.19619901,0.49466622,0.30913477,0.61491800
prior_beta,1784662631.921847,1784662631.882835,0.039012,goal_flat,goal_flat,1,0.50365800,0.22314127,0.27320072,0.20000000,0.50000000,0.30000000,0.60731601
raw_beta,1784662631.921847,1784662631.882835,0.039012,goal_flat,goal_flat,1,0.50365800,0.22314127,0.27320072,0.19524876,0.49333277,0.31141847,0.61681849
actual_beta,1784662632.022288,1784662631.982543,0.039745,goal_flat,goal_flat,1,0.50551745,0.22168944,0.27279312,0.20000000,0.50000000,0.30000000,0.61103489
pred_beta,1784662632.022288,1784662631.982543,0.039745,goal_flat,goal_flat,1,0.50551745,0.22168944,0.27279312,0.19627933,0.49470672,0.30901395,0.61847622
prior_beta,1784662632.022288,1784662631.982543,0.039745,goal_flat,goal_flat,1,0.50551745,0.22168944,0.27279312,0.20000000,0.50000000,0.30000000,0.61103489
raw_beta,1784662632.022288,1784662631.982543,0.039745,goal_flat,goal_flat,1,0.50551745,0.22168944,0.27279312,0.19534917,0.49338339,0.31126744,0.62033656
actual_beta,1784662632.121764,1784662632.082489,0.039275,goal_flat,goal_flat,1,0.50652028,0.22092008,0.27255964,0.20000000,0.50000000,0.30000000,0.61304056
pred_beta,1784662632.121764,1784662632.082489,0.039275,goal_flat,goal_flat,1,0.50652028,0.22092008,0.27255964,0.19623764,0.49498496,0.30877740,0.62056527
prior_beta,1784662632.121764,1784662632.082489,0.039275,goal_flat,goal_flat,1,0.50652028,0.22092008,0.27255964,0.20000000,0.50000000,0.30000000,0.61304056
raw_beta,1784662632.121764,1784662632.082489,0.039275,goal_flat,goal_flat,1,0.50652028,0.22092008,0.27255964,0.19529705,0.49373120,0.31097175,0.62244645
actual_beta,1784662632.221808,1784662632.182805,0.039003,goal_flat,goal_flat,1,0.50684854,0.22061865,0.27253281,0.20000000,0.50000000,0.30000000,0.61369708
pred_beta,1784662632.221808,1784662632.182805,0.039003,goal_flat,goal_flat,1,0.50684854,0.22061865,0.27253281,0.19573293,0.49621933,0.30804774,0.62223122
prior_beta,1784662632.221808,1784662632.182805,0.039003,goal_flat,goal_flat,1,0.50684854,0.22061865,0.27253281,0.20000000,0.50000000,0.30000000,0.61369708
raw_beta,1784662632.221808,1784662632.182805,0.039003,goal_flat,goal_flat,1,0.50684854,0.22061865,0.27253281,0.19466617,0.49527416,0.31005968,0.62436475
actual_beta,1784662632.321836,1784662632.282526,0.039310,goal_flat,goal_flat,1,0.50863369,0.21921451,0.27215180,0.20000000,0.50000000,0.30000000,0.61726738
pred_beta,1784662632.321836,1784662632.282526,0.039310,goal_flat,goal_flat,1,0.50863369,0.21921451,0.27215180,0.19536271,0.49718066,0.30745663,0.62654196
prior_beta,1784662632.321836,1784662632.282526,0.039310,goal_flat,goal_flat,1,0.50863369,0.21921451,0.27215180,0.20000000,0.50000000,0.30000000,0.61726738
raw_beta,1784662632.321836,1784662632.282526,0.039310,goal_flat,goal_flat,1,0.50863369,0.21921451,0.27215180,0.19420339,0.49647582,0.30932079,0.62886061
actual_beta,1784662632.422050,1784662632.382628,0.039422,goal_flat,goal_flat,1,0.50869517,0.21958418,0.27172065,0.20000000,0.50000000,0.30000000,0.61739034
pred_beta,1784662632.422050,1784662632.382628,0.039422,goal_flat,goal_flat,1,0.50869517,0.21958418,0.27172065,0.19534101,0.49743370,0.30722529,0.62670832
prior_beta,1784662632.422050,1784662632.382628,0.039422,goal_flat,goal_flat,1,0.50869517,0.21958418,0.27172065,0.20000000,0.50000000,0.30000000,0.61739034
raw_beta,1784662632.422050,1784662632.382628,0.039422,goal_flat,goal_flat,1,0.50869517,0.21958418,0.27172065,0.19417626,0.49679212,0.30903161,0.62903782
actual_beta,1784662632.521831,1784662632.482436,0.039395,goal_flat,goal_flat,1,0.50887210,0.21982666,0.27130124,0.20000000,0.50000000,0.30000000,0.61774420
pred_beta,1784662632.521831,1784662632.482436,0.039395,goal_flat,goal_flat,1,0.50887210,0.21982666,0.27130124,0.19533438,0.49765971,0.30700590,0.62707543
prior_beta,1784662632.521831,1784662632.482436,0.039395,goal_flat,goal_flat,1,0.50887210,0.21982666,0.27130124,0.20000000,0.50000000,0.30000000,0.61774420
raw_beta,1784662632.521831,1784662632.482436,0.039395,goal_flat,goal_flat,1,0.50887210,0.21982666,0.27130124,0.19416798,0.49707464,0.30875738,0.62940824
actual_beta,1784662632.621748,1784662632.583081,0.038667,goal_flat,goal_flat,1,0.50875999,0.22004131,0.27119870,0.20000000,0.50000000,0.30000000,0.61751998
pred_beta,1784662632.621748,1784662632.583081,0.038667,goal_flat,goal_flat,1,0.50875999,0.22004131,0.27119870,0.19530233,0.49793990,0.30675777,0.62691532
prior_beta,1784662632.621748,1784662632.583081,0.038667,goal_flat,goal_flat,1,0.50875999,0.22004131,0.27119870,0.20000000,0.50000000,0.30000000,0.61751998
raw_beta,1784662632.621748,1784662632.583081,0.038667,goal_flat,goal_flat,1,0.50875999,0.22004131,0.27119870,0.19412791,0.49742487,0.30844722,0.62926416
actual_beta,1784662632.721806,1784662632.682532,0.039274,goal_flat,goal_flat,1,0.50858237,0.22101267,0.27040496,0.20000000,0.50000000,0.30000000,0.61716474
pred_beta,1784662632.721806,1784662632.682532,0.039274,goal_flat,goal_flat,1,0.50858237,0.22101267,0.27040496,0.19526651,0.49822699,0.30650650,0.62663171
prior_beta,1784662632.721806,1784662632.682532,0.039274,goal_flat,goal_flat,1,0.50858237,0.22101267,0.27040496,0.20000000,0.50000000,0.30000000,0.61716474
raw_beta,1784662632.721806,1784662632.682532,0.039274,goal_flat,goal_flat,1,0.50858237,0.22101267,0.27040496,0.19408314,0.49778374,0.30813312,0.62899846
actual_beta,1784662632.822572,1784662632.782614,0.039958,goal_flat,goal_flat,1,0.50817010,0.22185107,0.26997883,0.20000000,0.50000000,0.30000000,0.61634020
pred_beta,1784662632.822572,1784662632.782614,0.039958,goal_flat,goal_flat,1,0.50817010,0.22185107,0.26997883,0.19535623,0.49826695,0.30637682,0.62562773
prior_beta,1784662632.822572,1784662632.782614,0.039958,goal_flat,goal_flat,1,0.50817010,0.22185107,0.26997883,0.20000000,0.50000000,0.30000000,0.61634020
raw_beta,1784662632.822572,1784662632.782614,0.039958,goal_flat,goal_flat,1,0.50817010,0.22185107,0.26997883,0.19419529,0.49783369,0.30797102,0.62794962
actual_beta,1784662632.921845,1784662632.882692,0.039153,goal_flat,goal_flat,1,0.50751491,0.22286547,0.26961962,0.20000000,0.50000000,0.30000000,0.61502982
pred_beta,1784662632.921845,1784662632.882692,0.039153,goal_flat,goal_flat,1,0.50751491,0.22286547,0.26961962,0.19537282,0.49846839,0.30615879,0.62428419
prior_beta,1784662632.921845,1784662632.882692,0.039153,goal_flat,goal_flat,1,0.50751491,0.22286547,0.26961962,0.20000000,0.50000000,0.30000000,0.61502982
raw_beta,1784662632.921845,1784662632.882692,0.039153,goal_flat,goal_flat,1,0.50751491,0.22286547,0.26961962,0.19421602,0.49808549,0.30769849,0.62659778
actual_beta,1784662633.021965,1784662632.982505,0.039460,goal_flat,goal_flat,1,0.50621990,0.22386674,0.26991335,0.20000000,0.50000000,0.30000000,0.61243981
pred_beta,1784662633.021965,1784662632.982505,0.039460,goal_flat,goal_flat,1,0.50621990,0.22386674,0.26991335,0.19521109,0.49903742,0.30575149,0.62201764
prior_beta,1784662633.021965,1784662632.982505,0.039460,goal_flat,goal_flat,1,0.50621990,0.22386674,0.26991335,0.20000000,0.50000000,0.30000000,0.61243981
raw_beta,1784662633.021965,1784662632.982505,0.039460,goal_flat,goal_flat,1,0.50621990,0.22386674,0.26991335,0.19401386,0.49879677,0.30718937,0.62441209
actual_beta,1784662633.121782,1784662633.083042,0.038740,goal_flat,goal_flat,1,0.50615419,0.22397472,0.26987109,0.20000000,0.50000000,0.30000000,0.61230838
pred_beta,1784662633.121782,1784662633.083042,0.038740,goal_flat,goal_flat,1,0.50615419,0.22397472,0.26987109,0.19497894,0.49975664,0.30526441,0.62235049
prior_beta,1784662633.121782,1784662633.083042,0.038740,goal_flat,goal_flat,1,0.50615419,0.22397472,0.26987109,0.20000000,0.50000000,0.30000000,0.61230838
raw_beta,1784662633.121782,1784662633.083042,0.038740,goal_flat,goal_flat,1,0.50615419,0.22397472,0.26987109,0.19372368,0.49969580,0.30658052,0.62486102
actual_beta,1784662633.222351,1784662633.182502,0.039849,goal_flat,goal_flat,1,0.50609307,0.22403791,0.26986902,0.20000000,0.50000000,0.30000000,0.61218614
pred_beta,1784662633.222351,1784662633.182502,0.039849,goal_flat,goal_flat,1,0.50609307,0.22403791,0.26986902,0.19497019,0.50003447,0.30499533,0.62224576
