signature_id,context_id,terrain,mission,selected_beta_name,alternative_beta_names,choice_size,raw_decision_multiplicity,calibration_weight,exact_support_class,posterior_mean_motion,posterior_mean_stability,posterior_mean_energy,posterior_std_motion,posterior_std_stability,posterior_std_energy,posterior_map_motion,posterior_map_stability,posterior_map_energy,motion_q05,motion_q95,stability_q05,stability_q95,energy_q05,energy_q95,posterior_entropy_nats,posterior_entropy_normalized,posterior_information_gain_nats,posterior_effective_fraction,log_marginal_evidence,map_selected_choice_probability,posterior_expected_choice_probability
463,low_friction_train:low_friction:27214,low_friction,efficient,balanced,motion,2,6,0.25,strict,0.24898140823193066,0.31929486403527896,0.4317237277327912,0.18751137828730163,0.2315485354647263,0.2274854091862728,0.0,0.0,1.0,0.01,0.61,0.02,0.76,0.07,0.83,8.410309912323417,0.9840134435327976,0.13663623724216833,0.8722874741243181,-0.4261585812945867,0.9995149835109151,0.8010491790260637
464,low_friction_train:low_friction:27214,low_friction,efficient,stability,balanced|motion,3,1,0.25,strict,0.2404288258299181,0.31247176361923806,0.44709941055084185,0.17615028120949933,0.22655605273940524,0.21292489083273136,0.0,0.0,1.0,0.01,0.57,0.02,0.74,0.12,0.83,8.316926178037411,0.9730874668562332,0.23001997152817388,0.7945177346115598,-0.42284203615107074,0.9999924103513919,0.8751600447083052
465,low_friction_train:low_friction:27214,low_friction,efficient,energy,balanced|motion,3,1,0.25,strict,0.2028894010355675,0.3146002975001773,0.4825103014642547,0.1604776403245724,0.23124629482318187,0.22853295484180491,0.0,0.0,1.0,0.01,0.52,0.02,0.76,0.1,0.86,8.267644073253841,0.9673214185015148,0.279302076311744,0.7563114049450916,-0.9096770887337362,0.9255531502827191,0.5949131670364209
466,low_friction_train:low_friction:27214,low_friction,efficient,stability,balanced|energy|motion,4,1,0.25,strict,0.23964516508439598,0.3037553181821412,0.4565995167334637,0.17574347270271143,0.22171263724455434,0.21143679555938813,0.0,0.0,1.0,0.01,0.57,0.02,0.72,0.13,0.83,8.304041579033777,0.9715799577672367,0.2429045705318078,0.7843463599562428,-0.4687563239092203,0.9998980624087681,0.8526918700707409
467,low_friction_train:low_friction:27215,low_friction,fast,motion,balanced,2,1,0.16666666666666666,strict,0.48149201292287047,0.3527774777485571,0.16573050932857206,0.24424544231278444,0.24776893770657019,0.13701044361180265,1.0,0.0,0.0,0.07,0.87,0.02,0.81,0.01,0.43,8.184362614831308,0.9575774167299853,0.3625835347342772,0.6958761814187395,-0.9835009606004537,0.9629334946767538,0.6144180778327271
468,low_friction_train:low_friction:27215,low_friction,fast,balanced,energy,2,1,0.16666666666666666,strict,0.41530474862024075,0.3421150995712624,0.24258015180849613,0.24663524472080234,0.24189554776949823,0.1936785609862554,1.0,0.0,0.0,0.04,0.84,0.02,0.79,0.01,0.63,8.449986320206424,0.9886556171453018,0.09695982935916092,0.9075924639718985,-0.6608642169548746,0.9191836656197627,0.6076150435868193
469,low_friction_train:low_friction:27215,low_friction,fast,motion,balanced|energy,3,1,0.16666666666666666,strict,0.519662534107568,0.3375638110972113,0.1427736547952218,0.23736333192425357,0.2437767664132051,0.11797274464102855,1.0,0.0,0.0,0.1,0.88,0.02,0.8,0.01,0.37,8.029724518268774,0.939484627345745,0.5172216312968114,0.5961746420316215,-1.1855302700174182,0.9598055307187358,0.5983823763897524
470,low_friction_train:low_friction:27215,low_friction,fast,stability,energy,2,1,0.16666666666666666,strict,0.285154758553693,0.3180249924768832,0.39682024896942186,0.21755365170750765,0.23321928687970356,0.24366815557141822,0.0,0.0,1.0,0.02,0.71,0.02,0.76,0.04,0.82,8.506456765735326,0.9952627075072519,0.04048938383025913,0.9603193593706221,-0.4635287038188167,0.9535954838212396,0.6784637964813518
471,low_friction_train:low_friction:27215,low_friction,fast,balanced,energy|stability,3,1,0.16666666666666666,strict,0.47942983334570327,0.3416059604164463,0.17896420623785023,0.24513640016910032,0.24386823684579317,0.1488020260047252,1.0,0.0,0.0,0.07,0.87,0.02,0.8,0.01,0.47,8.238167591316655,0.9638726449370897,0.30877855824892997,0.7343433663037174,-1.0922888819160752,0.8947122155747192,0.5236543376174759
472,low_friction_train:low_friction:27215,low_friction,fast,motion,balanced|energy|stability,4,1,0.16666666666666666,strict,0.5476218592604782,0.3263014814309103,0.12607665930861234,0.23105422599325165,0.23994853346939984,0.10327571423726964,1.0,0.0,0.0,0.12,0.89,0.02,0.79,0.0,0.33,7.889541958240651,0.9230831480834417,0.6574041913249342,0.5181947245068813,-1.3310388609151724,0.9587515110932557,0.599562269907051
473,low_friction_train:low_friction:27215,low_friction,stable,motion,balanced,2,1,0.16666666666666666,strict,0.48149201292287047,0.3527774777485571,0.16573050932857206,0.24424544231278444,0.24776893770657019,0.13701044361180265,1.0,0.0,0.0,0.07,0.87,0.02,0.81,0.01,0.43,8.184362614831308,0.9575774167299853,0.3625835347342772,0.6958761814187395,-0.9835009606004537,0.9629334946767538,0.6144180778327271
474,low_friction_train:low_friction:27215,low_friction,stable,balanced,stability,2,1,0.16666666666666666,strict,0.46618103120321436,0.3532164275062521,0.1806025412905343,0.24348808376463665,0.24706265410302436,0.1469025830551975,1.0,0.0,0.0,0.06,0.86,0.02,0.81,0.01,0.47,8.250295076193826,0.9652915710265898,0.2966510733717591,0.743303325441796,-0.8527392600555128,0.9711038673197724,0.6447206788541973
475,low_friction_train:low_friction:27215,low_friction,stable,motion,balanced|stability,3,1,0.16666666666666666,strict,0.5316936388344048,0.3371996471662784,0.13110671399931628,0.23409045829451197,0.2442985588218983,0.10581207988408756,1.0,0.0,0.0,0.11,0.88,0.02,0.8,0.0,0.34,7.938272323191729,0.9287846424064818,0.608673826373856,0.5440719246835957,-1.2281003370881418,0.9618725976464558,0.6215285951609439
476,low_friction_train:low_friction:27215,low_friction,stable,energy,stability,2,1,0.16666666666666666,strict,0.41503713669233216,0.359294036338945,0.22566882696872212,0.25176733371030946,0.24688415711292966,0.18747239978027733,1.0,0.0,0.0,0.04,0.84,0.02,0.81,0.01,0.6,8.424148255351765,0.9856325414873404,0.1227978942138197,0.8844423954243977,-0.9917148417552353,0.7471404160464412,0.4547217126026636
477,low_friction_train:low_friction:27215,low_friction,stable,balanced,energy|stability,3,1,0.16666666666666666,strict,0.47942983334570327,0.3416059604164463,0.17896420623785023,0.24513640016910032,0.24386823684579317,0.1488020260047252,1.0,0.0,0.0,0.07,0.87,0.02,0.8,0.01,0.47,8.238167591316655,0.9638726449370897,0.30877855824892997,0.7343433663037174,-1.0922888819160752,0.8947122155747192,0.5236543376174759
478,low_friction_train:low_friction:27215,low_friction,stable,motion,balanced|energy|stability,4,1,0.16666666666666666,strict,0.5476218592604782,0.3263014814309103,0.12607665930861234,0.23105422599325165,0.23994853346939984,0.10327571423726964,1.0,0.0,0.0,0.12,0.89,0.02,0.79,0.0,0.33,7.889541958240651,0.9230831480834417,0.6574041913249342,0.5181947245068813,-1.3310388609151724,0.9587515110932557,0.599562269907051
479,low_friction_train:low_friction:27215,low_friction,efficient,balanced,motion,2,6,0.25,strict,0.2448170150460364,0.3217165716245331,0.43346641332943137,0.18659763662234768,0.23317743769510013,0.23105169964784156,0.0,0.0,1.0,0.01,0.6,0.02,0.76,0.07,0.83,8.411860926907384,0.9841949135639438,0.13508522265820133,0.8736414544682936,-0.46840402424364846,0.998097860902763,0.7696369038726488
480,low_friction_train:low_friction:27215,low_friction,efficient,stability,balanced|motion,3,1,0.25,strict,0.20743412515638893,0.3050614776795134,0.48750439716409844,0.15813135021689229,0.2250221446859565,0.21664711435296355,0.0,0.0,1.0,0.01,0.51,0.02,0.74,0.13,0.85,8.235288299318999,0.9635357653139739,0.3116578502465863,0.7322320183778269,-0.6986103032324893,0.9960688082829561,0.7510640945488365
481,low_friction_train:low_friction:27215,low_friction,efficient,energy,balanced|motion,3,1,0.25,strict,0.20555203906517241,0.308876657632626,0.48557130330219944,0.16242266113587459,0.22916566368287772,0.22858836393517556,0.0,0.0,1.0,0.01,0.52,0.02,0.75,0.1,0.86,8.27098786012568,0.9677126444216652,0.2759582894399042,0.7588445819336807,-0.9249698266824851,0.9249809422389268,0.587315681622775
482,low_friction_train:low_friction:27215,low_friction,efficient,stability,balanced|energy|motion,4,1,0.25,strict,0.2059256279920083,0.2961253114508061,0.4979490605571835,0.15919201702460098,0.22259870199023837,0.22029439150396316,0.0,0.0,1.0,0.01,0.51,0.02,0.73,0.13,0.86,8.229718856406212,0.9628841357359555,0.31722729315937315,0.7281652293394525,-0.8890441929997062,0.9500200246039741,0.6338159240896977
483,low_friction_train:low_friction:27216,low_friction,fast,motion,balanced,2,1,0.16666666666666666,strict,0.47701335603944117,0.3392033507807765,0.18378329317978148,0.24097789934263616,0.2424944131022032,0.15063188042538447,1.0,0.0,0.0,0.07,0.86,0.02,0.79,0.01,0.48,8.249127590583523,0.9651549742129591,0.2978185589820619,0.7424360358778067,-0.9066010601973664,0.9675916349404164,0.6182069123958194
484,low_friction_train:low_friction:27216,low_friction,fast,balanced,energy,2,1,0.16666666666666666,strict,0.3802128471061024,0.3227972025203157,0.2969899503735824,0.2452982578510114,0.2354644643756388,0.2245051726045795,1.0,0.0,0.0,0.03,0.82,0.02,0.77,0.02,0.73,8.525334110238155,0.9974713729384468,0.0216120393274295,0.9786198274194298,-0.45903875430057894,0.9038954408906187,0.6588941188479788
485,low_friction_train:low_friction:27216,low_friction,fast,motion,balanced|energy,3,1,0.16666666666666666,strict,0.5091235492985056,0.322316275302958,0.16856017539853663,0.23433697403078133,0.23627772377591996,0.13939286339513618,1.0,0.0,0.0,0.1,0.87,0.02,0.77,0.01,0.44,8.150125526132921,0.953571648108157,0.39682062343266367,0.6724546374194192,-1.0698629511392257,0.9642690114801459,0.5954368854324987
486,low_friction_train:low_friction:27216,low_friction,fast,stability,energy,2,1,0.16666666666666666,strict,0.29156057093786436,0.3193318919549019,0.3891075371072346,0.22196229263413367,0.234167387309407,0.24565555658356944,0.0,0.0,1.0,0.02,0.72,0.02,0.77,0.03,0.82,8.516923771394035,0.996487356109869,0.030022378171549846,0.9704238169948677,-0.5136977921385348,0.9050623162622736,0.6338181054908946
487,low_friction_train:low_friction:27216,low_friction,fast,balanced,energy|stability,3,1,0.16666666666666666,strict,0.43870028454720245,0.3251340884014952,0.23616562705130234,0.245889724541107,0.23656356789753685,0.18947366813256852,1.0,0.0,0.0,0.05,0.85,0.02,0.77,0.01,0.61,8.418132044883858,0.9849286397237599,0.1288141046817266,0.8791373778789854,-0.8676018642435359,0.8686892508369696,0.5215910902360259
488,low_friction_train:low_friction:27216,low_friction,fast,motion,balanced|energy|stability,4,1,0.16666666666666666,strict,0.5365701406537289,0.3114004693993034,0.1520293899469679,0.22752038978895495,0.2319595382465839,0.12504296882297927,1.0,0.0,0.0,0.13,0.88,0.02,0.76,0.01,0.4,8.032905178629324,0.9398567673247377,0.5140409709362608,0.5980738899135628,-1.205180165701159,0.9628746692703836,0.592593663486878
489,low_friction_train:low_friction:27216,low_friction,stable,balanced,motion,2,1,0.16666666666666666,strict,0.23598207432861718,0.32935606789221306,0.4346618577791679,0.18216166120354813,0.2368789255753782,0.23494383589119705,0.0,0.0,1.0,0.01,0.59,0.02,0.78,0.06,0.83,8.40427389677433,0.9833072245578022,0.14267225279125562,0.8670381916799185,-0.5173379621110179,0.9947579322885124,0.7413138092719378
490,low_friction_train:low_friction:27216,low_friction,stable,balanced,stability,2,1,0.16666666666666666,strict,0.4270922272726889,0.3376071037642049,0.23530066896310647,0.2438598571973227,0.2405025566156946,0.18717930738105612,1.0,0.0,0.0,0.05,0.84,0.02,0.79,0.01,0.6,8.425440450465636,0.985783729419411,0.12150569909994857,0.8855860062913223,-0.6383742314455967,0.9570871015412653,0.6432419145243752
491,low_friction_train:low_friction:27216,low_friction,stable,balanced,motion|stability,3,1,0.16666666666666666,strict,0.3107565040690625,0.37047203957939817,0.318771456351538,0.1987445672842283,0.24659526443571114,0.1982123874592865,0.53,0.0,0.47,0.03,0.67,0.03,0.81,0.03,0.68,8.457508345113684,0.9895357004845003,0.08943780445190086,0.9144451377722235,-1.2670629373807785,0.44174792952031056,0.3257447170840829
492,low_friction_train:low_friction:27216,low_friction,stable,energy,stability,2,1,0.16666666666666666,strict,0.3955451279311396,0.3541855524626721,0.25026931960618537,0.2502007395599831,0.2450544014172372,0.2025748678626206,1.0,0.0,0.0,0.03,0.83,0.02,0.8,0.01,0.66,8.476422027514504,0.9917486174807986,0.07052412205108105,0.9319052597883931,-0.91199788786371,0.7033799156221346,0.4546486394419777
493,low_friction_train:low_friction:27216,low_friction,stable,balanced,energy|stability,3,1,0.16666666666666666,strict,0.43870028454720245,0.3251340884014952,0.23616562705130234,0.245889724541107,0.23656356789753685,0.18947366813256852,1.0,0.0,0.0,0.05,0.85,0.02,0.77,0.01,0.61,8.418132044883858,0.9849286397237599,0.1288141046817266,0.8791373778789854,-0.8676018642435359,0.8686892508369696,0.5215910902360259
494,low_friction_train:low_friction:27216,low_friction,stable,balanced,energy|motion|stability,4,1,0.16666666666666666,strict,0.32251035508626924,0.36195785816348824,0.31553178675024063,0.20237908846720748,0.24445525755762582,0.1997435308012584,0.55,0.0,0.45,0.03,0.68,0.03,0.8,0.03,0.68,8.469777872484977,0.9909712456671405,0.0771682770806077,0.9257340606735236,-1.4463852368595251,0.37542162592806233,0.2675294862356356
495,low_friction_train:low_friction:27216,low_friction,efficient,balanced,motion,2,6,0.25,strict,0.23598207432861718,0.32935606789221306,0.4346618577791679,0.18216166120354813,0.2368789255753782,0.23494383589119705,0.0,0.0,1.0,0.01,0.59,0.02,0.78,0.06,0.83,8.40427389677433,0.9833072245578022,0.14267225279125562,0.8670381916799185,-0.5173379621110179,0.9947579322885124,0.7413138092719378
496,low_friction_train:low_friction:27216,low_friction,efficient,stability,balanced|motion,3,1,0.25,strict,0.19038877130753076,0.31507542372126157,0.4945358049712078,0.15118383218869505,0.23248375471573918,0.229054245431034,0.0,0.0,1.0,0.01,0.48,0.02,0.76,0.1,0.86,8.221163507339917,0.9618831525875208,0.32578264222566844,0.7219620944526195,-0.9476769270608028,0.9469906636260951,0.6079109074031415
497,low_friction_train:low_friction:27216,low_friction,efficient,energy,balanced|motion,3,1,0.25,strict,0.19742524660160254,0.340852105829944,0.4617226475684546,0.16063982780984104,0.2420548790440399,0.24039549355900888,0.0,0.0,1.0,0.01,0.51,0.02,0.79,0.07,0.86,8.303825623661105,0.9715546908041726,0.2431205259044802,0.7841769944341296,-1.2815903203312118,0.6520444731689148,0.3945394878115152
498,low_friction_train:low_friction:27216,low_friction,efficient,stability,balanced|energy|motion,4,1,0.25,strict,0.19305902226822946,0.30715364234674386,0.49978733538502734,0.1540159040330247,0.23030959101594015,0.23157240562978884,0.0,0.0,1.0,0.01,0.49,0.02,0.75,0.1,0.87,8.226401465877597,0.9624959982105094,0.32054468368798794,0.7257536232356583,-1.1446825593927716,0.8614207353759096,0.5018722531750598
499,low_friction_train:low_friction:27217,low_friction,fast,motion,balanced,2,1,0.16666666666666666,strict,0.4329529961377453,0.3431019780949914,0.22394502576726302,0.24426177895208176,0.2424569861470627,0.1794324428989443,1.0,0.0,0.0,0.05,0.84,0.02,0.79,0.01,0.58,8.399270468773615,0.9827218192079664,0.1476756807919699,0.8627108632796513,-0.6782517705859537,0.9571597326643775,0.6399119063679433
500,low_friction_train:low_friction:27217,low_friction,fast,balanced,energy,2,1,0.16666666666666666,strict,0.4033949342649063,0.3290654727611505,0.267539592973943,0.24462000359752556,0.23742632848825485,0.20793693032876087,1.0,0.0,0.0,0.04,0.83,0.02,0.78,0.01,0.68,8.488820245235132,0.9931992195442337,0.05812590433045273,0.9435311453009931,-0.5285745562911845,0.9432059064267141,0.6538786482070709
501,low_friction_train:low_friction:27217,low_friction,fast,motion,balanced|energy,3,1,0.16666666666666666,strict,0.47351705165627145,0.3321028319367597,0.19438011640696845,0.23799045142182307,0.2394643037228025,0.15695517597895542,1.0,0.0,0.0,0.08,0.86,0.02,0.78,0.01,0.5,8.27856372058405,0.9685990265663278,0.2683824289815355,0.7646153141266564,-0.8735226103998537,0.9546970162868966,0.6146969439113665
502,low_friction_train:low_friction:27217,low_friction,fast,energy,stability,2,1,0.16666666666666666,strict,0.43506776045673484,0.36778575359017324,0.19714648595309164,0.25352047470802064,0.24991040728082722,0.16834814975089554,1.0,0.0,0.0,0.04,0.86,0.03,0.82,0.01,0.54,8.343804833168166,0.9762322924653335,0.20314131639741895,0.8161628960755266,-1.1203336040212095,0.7671342252009752,0.44696082741346416
503,low_friction_train:low_friction:27217,low_friction,fast,balanced,energy|stability,3,1,0.16666666666666666,strict,0.4855308599467857,0.3324327831958711,0.18203635685734318,0.24061658264664398,0.24030966836869458,0.14820500807858192,1.0,0.0,0.0,0.08,0.87,0.02,0.79,0.01,0.47,8.232230519628496,0.9631780024783373,0.3147156299370888,0.7299964338876166,-1.0221543681254435,0.927220615091787,0.5634826956752345
504,low_friction_train:low_friction:27217,low_friction,fast,motion,balanced|energy|stability,4,1,0.16666666666666666,strict,0.5165748830104613,0.3249622752271703,0.15846284176236872,0.22990513201962026,0.23782515661608022,0.12594321812120143,1.0,0.0,0.0,0.11,0.87,0.02,0.78,0.01,0.4,8.080929170488174,0.945475615392628,0.4660169790774109,0.62749662964304,-1.0802828162698335,0.9539519570788896,0.6195920336082331
505,low_friction_train:low_friction:27217,low_friction,stable,motion,balanced,2,1,0.16666666666666666,strict,0.4329529961377453,0.3431019780949914,0.22394502576726302,0.24426177895208176,0.2424569861470627,0.1794324428989443,1.0,0.0,0.0,0.05,0.84,0.02,0.79,0.01,0.58,8.399270468773615,0.9827218192079664,0.1476756807919699,0.8627108632796513,-0.6782517705859537,0.9571597326643775,0.6399119063679433
506,low_friction_train:low_friction:27217,low_friction,stable,balanced,energy,2,1,0.16666666666666666,strict,0.4033949342649063,0.3290654727611505,0.267539592973943,0.24462000359752556,0.23742632848825485,0.20793693032876087,1.0,0.0,0.0,0.04,0.83,0.02,0.78,0.01,0.68,8.488820245235132,0.9931992195442337,0.05812590433045273,0.9435311453009931,-0.5285745562911845,0.9432059064267141,0.6538786482070709
