decision_index,pair_index,context_id,group,terrain,seed,mission,primary_metric,constraint_1,constraint_1_budget,constraint_2,constraint_2_budget,selected_beta_name,alternative_beta_name,delta_cost_motion,delta_cost_stability,delta_cost_energy,feasible_choice_count,decision_weight,pair_weight
696,0,low_friction_train:low_friction:27202,low_friction_train,low_friction,27202,fast,decision_time_s,cost_stability,0.010179661508048169,cost_energy,0.5746090441972828,energy,stability,0.0016302893922071626,0.00028654932115071766,-0.004637282423419098,2,0.14285714285714285,0.14285714285714285
697,0,low_friction_train:low_friction:27202,low_friction_train,low_friction,27202,fast,decision_time_s,cost_stability,0.010179661508048169,cost_energy,0.5767122995801454,energy,stability,0.0016302893922071626,0.00028654932115071766,-0.004637282423419098,2,0.14285714285714285,0.14285714285714285
698,0,low_friction_train:low_friction:27202,low_friction_train,low_friction,27202,fast,decision_time_s,cost_stability,0.010179661508048169,cost_energy,0.5907496814882871,motion,stability,0.008747871912423794,0.000755385775956019,-0.020777919714423443,3,0.14285714285714285,0.07142857142857142
698,1,low_friction_train:low_friction:27202,low_friction_train,low_friction,27202,fast,decision_time_s,cost_stability,0.010179661508048169,cost_energy,0.5907496814882871,motion,energy,0.007117582520216631,0.0004688364548053013,-0.016140637291004345,3,0.14285714285714285,0.07142857142857142
700,0,low_friction_train:low_friction:27202,low_friction_train,low_friction,27202,fast,decision_time_s,cost_stability,0.010479060268557949,cost_energy,0.5746090441972828,energy,stability,0.0016302893922071626,0.00028654932115071766,-0.004637282423419098,2,0.14285714285714285,0.14285714285714285
701,0,low_friction_train:low_friction:27202,low_friction_train,low_friction,27202,fast,decision_time_s,cost_stability,0.010479060268557949,cost_energy,0.5767122995801454,balanced,stability,0.005163118246445997,-0.0002993987605097795,-0.006740537806281699,3,0.14285714285714285,0.07142857142857142
701,1,low_friction_train:low_friction:27202,low_friction_train,low_friction,27202,fast,decision_time_s,cost_stability,0.010479060268557949,cost_energy,0.5767122995801454,balanced,energy,0.003532828854238834,-0.0005859480816604971,-0.002103255382862601,3,0.14285714285714285,0.07142857142857142
702,0,low_friction_train:low_friction:27202,low_friction_train,low_friction,27202,fast,decision_time_s,cost_stability,0.010479060268557949,cost_energy,0.5907496814882871,balanced,motion,-0.0035847536659777968,-0.0010547845364657985,0.014037381908141744,4,0.14285714285714285,0.047619047619047616
702,1,low_friction_train:low_friction:27202,low_friction_train,low_friction,27202,fast,decision_time_s,cost_stability,0.010479060268557949,cost_energy,0.5907496814882871,balanced,stability,0.005163118246445997,-0.0002993987605097795,-0.006740537806281699,4,0.14285714285714285,0.047619047619047616
702,2,low_friction_train:low_friction:27202,low_friction_train,low_friction,27202,fast,decision_time_s,cost_stability,0.010479060268557949,cost_energy,0.5907496814882871,balanced,energy,0.003532828854238834,-0.0005859480816604971,-0.002103255382862601,4,0.14285714285714285,0.047619047619047616
706,0,low_friction_train:low_friction:27202,low_friction_train,low_friction,27202,stable,cost_stability,decision_time_s,6.962000000000002,cost_energy,0.5907496814882871,motion,balanced,0.0035847536659777968,0.0010547845364657985,-0.014037381908141744,2,0.16666666666666666,0.16666666666666666
708,0,low_friction_train:low_friction:27202,low_friction_train,low_friction,27202,stable,cost_stability,decision_time_s,7.134000000000001,cost_energy,0.5767122995801454,energy,balanced,-0.003532828854238834,0.0005859480816604971,0.002103255382862601,2,0.16666666666666666,0.16666666666666666
709,0,low_friction_train:low_friction:27202,low_friction_train,low_friction,27202,stable,cost_stability,decision_time_s,7.134000000000001,cost_energy,0.5907496814882871,motion,balanced,0.0035847536659777968,0.0010547845364657985,-0.014037381908141744,3,0.16666666666666666,0.08333333333333333
709,1,low_friction_train:low_friction:27202,low_friction_train,low_friction,27202,stable,cost_stability,decision_time_s,7.134000000000001,cost_energy,0.5907496814882871,motion,energy,0.007117582520216631,0.0004688364548053013,-0.016140637291004345,3,0.16666666666666666,0.08333333333333333
711,0,low_friction_train:low_friction:27202,low_friction_train,low_friction,27202,stable,cost_stability,decision_time_s,7.1640000000000015,cost_energy,0.5746090441972828,energy,stability,0.0016302893922071626,0.00028654932115071766,-0.004637282423419098,2,0.16666666666666666,0.16666666666666666
712,0,low_friction_train:low_friction:27202,low_friction_train,low_friction,27202,stable,cost_stability,decision_time_s,7.1640000000000015,cost_energy,0.5767122995801454,energy,balanced,-0.003532828854238834,0.0005859480816604971,0.002103255382862601,3,0.16666666666666666,0.08333333333333333
712,1,low_friction_train:low_friction:27202,low_friction_train,low_friction,27202,stable,cost_stability,decision_time_s,7.1640000000000015,cost_energy,0.5767122995801454,energy,stability,0.0016302893922071626,0.00028654932115071766,-0.004637282423419098,3,0.16666666666666666,0.08333333333333333
713,0,low_friction_train:low_friction:27202,low_friction_train,low_friction,27202,stable,cost_stability,decision_time_s,7.1640000000000015,cost_energy,0.5907496814882871,motion,balanced,0.0035847536659777968,0.0010547845364657985,-0.014037381908141744,4,0.16666666666666666,0.05555555555555555
713,1,low_friction_train:low_friction:27202,low_friction_train,low_friction,27202,stable,cost_stability,decision_time_s,7.1640000000000015,cost_energy,0.5907496814882871,motion,stability,0.008747871912423794,0.000755385775956019,-0.020777919714423443,4,0.16666666666666666,0.05555555555555555
713,2,low_friction_train:low_friction:27202,low_friction_train,low_friction,27202,stable,cost_stability,decision_time_s,7.1640000000000015,cost_energy,0.5907496814882871,motion,energy,0.007117582520216631,0.0004688364548053013,-0.016140637291004345,4,0.16666666666666666,0.05555555555555555
718,0,low_friction_train:low_friction:27202,low_friction_train,low_friction,27202,efficient,cost_energy,decision_time_s,6.962000000000002,cost_stability,0.010479060268557949,balanced,motion,-0.0035847536659777968,-0.0010547845364657985,0.014037381908141744,2,0.14285714285714285,0.14285714285714285
720,0,low_friction_train:low_friction:27202,low_friction_train,low_friction,27202,efficient,cost_energy,decision_time_s,7.134000000000001,cost_stability,0.009893112186897451,energy,motion,-0.007117582520216631,-0.0004688364548053013,0.016140637291004345,2,0.14285714285714285,0.14285714285714285
721,0,low_friction_train:low_friction:27202,low_friction_train,low_friction,27202,efficient,cost_energy,decision_time_s,7.134000000000001,cost_stability,0.010179661508048169,energy,motion,-0.007117582520216631,-0.0004688364548053013,0.016140637291004345,2,0.14285714285714285,0.14285714285714285
722,0,low_friction_train:low_friction:27202,low_friction_train,low_friction,27202,efficient,cost_energy,decision_time_s,7.134000000000001,cost_stability,0.010479060268557949,energy,balanced,-0.003532828854238834,0.0005859480816604971,0.002103255382862601,3,0.14285714285714285,0.07142857142857142
722,1,low_friction_train:low_friction:27202,low_friction_train,low_friction,27202,efficient,cost_energy,decision_time_s,7.134000000000001,cost_stability,0.010479060268557949,energy,motion,-0.007117582520216631,-0.0004688364548053013,0.016140637291004345,3,0.14285714285714285,0.07142857142857142
724,0,low_friction_train:low_friction:27202,low_friction_train,low_friction,27202,efficient,cost_energy,decision_time_s,7.1640000000000015,cost_stability,0.009893112186897451,energy,motion,-0.007117582520216631,-0.0004688364548053013,0.016140637291004345,2,0.14285714285714285,0.14285714285714285
725,0,low_friction_train:low_friction:27202,low_friction_train,low_friction,27202,efficient,cost_energy,decision_time_s,7.1640000000000015,cost_stability,0.010179661508048169,stability,motion,-0.008747871912423794,-0.000755385775956019,0.020777919714423443,3,0.14285714285714285,0.07142857142857142
725,1,low_friction_train:low_friction:27202,low_friction_train,low_friction,27202,efficient,cost_energy,decision_time_s,7.1640000000000015,cost_stability,0.010179661508048169,stability,energy,-0.0016302893922071626,-0.00028654932115071766,0.004637282423419098,3,0.14285714285714285,0.07142857142857142
726,0,low_friction_train:low_friction:27202,low_friction_train,low_friction,27202,efficient,cost_energy,decision_time_s,7.1640000000000015,cost_stability,0.010479060268557949,stability,balanced,-0.005163118246445997,0.0002993987605097795,0.006740537806281699,4,0.14285714285714285,0.047619047619047616
726,1,low_friction_train:low_friction:27202,low_friction_train,low_friction,27202,efficient,cost_energy,decision_time_s,7.1640000000000015,cost_stability,0.010479060268557949,stability,motion,-0.008747871912423794,-0.000755385775956019,0.020777919714423443,4,0.14285714285714285,0.047619047619047616
726,2,low_friction_train:low_friction:27202,low_friction_train,low_friction,27202,efficient,cost_energy,decision_time_s,7.1640000000000015,cost_stability,0.010479060268557949,stability,energy,-0.0016302893922071626,-0.00028654932115071766,0.004637282423419098,4,0.14285714285714285,0.047619047619047616
730,0,low_friction_train:low_friction:27203,low_friction_train,low_friction,27203,fast,decision_time_s,cost_stability,0.009909754532117909,cost_energy,0.5848622450851167,motion,energy,0.007100770057122924,2.9556580330297733e-06,-0.008309033030515223,2,0.14285714285714285,0.14285714285714285
732,0,low_friction_train:low_friction:27203,low_friction_train,low_friction,27203,fast,decision_time_s,cost_stability,0.010130367793463766,cost_energy,0.5765532120546015,energy,stability,0.0016701714373509036,0.00022061326134585786,-0.0021861770040333406,2,0.14285714285714285,0.14285714285714285
733,0,low_friction_train:low_friction:27203,low_friction_train,low_friction,27203,fast,decision_time_s,cost_stability,0.010130367793463766,cost_energy,0.5783516337856364,energy,stability,0.0016701714373509036,0.00022061326134585786,-0.0021861770040333406,2,0.14285714285714285,0.14285714285714285
734,0,low_friction_train:low_friction:27203,low_friction_train,low_friction,27203,fast,decision_time_s,cost_stability,0.010130367793463766,cost_energy,0.5848622450851167,motion,stability,0.008770941494473827,0.00022356891937888763,-0.010495210034548563,3,0.14285714285714285,0.07142857142857142
734,1,low_friction_train:low_friction:27203,low_friction_train,low_friction,27203,fast,decision_time_s,cost_stability,0.010130367793463766,cost_energy,0.5848622450851167,motion,energy,0.007100770057122924,2.9556580330297733e-06,-0.008309033030515223,3,0.14285714285714285,0.07142857142857142
736,0,low_friction_train:low_friction:27203,low_friction_train,low_friction,27203,fast,decision_time_s,cost_stability,0.010489815208202413,cost_energy,0.5765532120546015,energy,stability,0.0016701714373509036,0.00022061326134585786,-0.0021861770040333406,2,0.14285714285714285,0.14285714285714285
737,0,low_friction_train:low_friction:27203,low_friction_train,low_friction,27203,fast,decision_time_s,cost_stability,0.010489815208202413,cost_energy,0.5783516337856364,balanced,stability,0.004432905948241417,-0.0003594474147386468,-0.003984598735068179,3,0.14285714285714285,0.07142857142857142
737,1,low_friction_train:low_friction:27203,low_friction_train,low_friction,27203,fast,decision_time_s,cost_stability,0.010489815208202413,cost_energy,0.5783516337856364,balanced,energy,0.0027627345108905133,-0.0005800606760845047,-0.0017984217310348383,3,0.14285714285714285,0.07142857142857142
738,0,low_friction_train:low_friction:27203,low_friction_train,low_friction,27203,fast,decision_time_s,cost_stability,0.010489815208202413,cost_energy,0.5848622450851167,motion,balanced,0.0043380355462324105,0.0005830163341175344,-0.006510611299480384,4,0.14285714285714285,0.047619047619047616
738,1,low_friction_train:low_friction:27203,low_friction_train,low_friction,27203,fast,decision_time_s,cost_stability,0.010489815208202413,cost_energy,0.5848622450851167,motion,stability,0.008770941494473827,0.00022356891937888763,-0.010495210034548563,4,0.14285714285714285,0.047619047619047616
738,2,low_friction_train:low_friction:27203,low_friction_train,low_friction,27203,fast,decision_time_s,cost_stability,0.010489815208202413,cost_energy,0.5848622450851167,motion,energy,0.007100770057122924,2.9556580330297733e-06,-0.008309033030515223,4,0.14285714285714285,0.047619047619047616
741,0,low_friction_train:low_friction:27203,low_friction_train,low_friction,27203,stable,cost_stability,decision_time_s,6.9979999999999976,cost_energy,0.5848622450851167,motion,balanced,0.0043380355462324105,0.0005830163341175344,-0.006510611299480384,2,0.16666666666666666,0.16666666666666666
743,0,low_friction_train:low_friction:27203,low_friction_train,low_friction,27203,stable,cost_stability,decision_time_s,7.142000000000001,cost_energy,0.5783516337856364,energy,balanced,-0.0027627345108905133,0.0005800606760845047,0.0017984217310348383,2,0.16666666666666666,0.16666666666666666
744,0,low_friction_train:low_friction:27203,low_friction_train,low_friction,27203,stable,cost_stability,decision_time_s,7.142000000000001,cost_energy,0.5848622450851167,motion,balanced,0.0043380355462324105,0.0005830163341175344,-0.006510611299480384,3,0.16666666666666666,0.08333333333333333
744,1,low_friction_train:low_friction:27203,low_friction_train,low_friction,27203,stable,cost_stability,decision_time_s,7.142000000000001,cost_energy,0.5848622450851167,motion,energy,0.007100770057122924,2.9556580330297733e-06,-0.008309033030515223,3,0.16666666666666666,0.08333333333333333
746,0,low_friction_train:low_friction:27203,low_friction_train,low_friction,27203,stable,cost_stability,decision_time_s,7.161999999999999,cost_energy,0.5765532120546015,energy,stability,0.0016701714373509036,0.00022061326134585786,-0.0021861770040333406,2,0.16666666666666666,0.16666666666666666
747,0,low_friction_train:low_friction:27203,low_friction_train,low_friction,27203,stable,cost_stability,decision_time_s,7.161999999999999,cost_energy,0.5783516337856364,energy,balanced,-0.0027627345108905133,0.0005800606760845047,0.0017984217310348383,3,0.16666666666666666,0.08333333333333333
