decision_index,context_id,group,terrain,seed,mission,primary_metric,constraint_1,constraint_1_budget,constraint_2,constraint_2_budget,selected_beta_name,selected_cost_motion,selected_cost_stability,selected_cost_energy,selected_primary_value,good_candidate_count,feasible_choice_count,comparison_count,informative,decision_weight
1718,rough_train:rough_perlin:4,rough_train,rough_perlin,4,efficient,cost_energy,decision_time_s,7.554,cost_stability,0.04720935822506088,energy,0.2278528825238981,0.04688955731388799,0.6079181734235153,0.6079181734235153,4,2,1,1,0.1111111111111111
1719,rough_train:rough_perlin:4,rough_train,rough_perlin,4,efficient,cost_energy,decision_time_s,7.554,cost_stability,0.04743024427250133,energy,0.2278528825238981,0.04688955731388799,0.6079181734235153,0.6079181734235153,4,2,1,1,0.1111111111111111
1720,rough_train:rough_perlin:4,rough_train,rough_perlin,4,efficient,cost_energy,decision_time_s,7.573999999999996,cost_stability,0.04638718498683888,motion,0.21905406490512652,0.04638718498683888,0.6199948002398501,0.6199948002398501,4,1,0,0,0.0
1721,rough_train:rough_perlin:4,rough_train,rough_perlin,4,efficient,cost_energy,decision_time_s,7.573999999999996,cost_stability,0.04688955731388799,energy,0.2278528825238981,0.04688955731388799,0.6079181734235153,0.6079181734235153,4,2,1,1,0.1111111111111111
1722,rough_train:rough_perlin:4,rough_train,rough_perlin,4,efficient,cost_energy,decision_time_s,7.573999999999996,cost_stability,0.04720935822506088,energy,0.2278528825238981,0.04688955731388799,0.6079181734235153,0.6079181734235153,4,3,2,1,0.1111111111111111
1723,rough_train:rough_perlin:4,rough_train,rough_perlin,4,efficient,cost_energy,decision_time_s,7.573999999999996,cost_stability,0.04743024427250133,stability,0.22718016906347374,0.04743024427250133,0.6064735509589999,0.6064735509589999,4,4,3,1,0.1111111111111111
1724,rough_train:rough_perlin:4,rough_train,rough_perlin,4,efficient,cost_energy,decision_time_s,7.574,cost_stability,0.04638718498683888,motion,0.21905406490512652,0.04638718498683888,0.6199948002398501,0.6199948002398501,4,1,0,0,0.0
1725,rough_train:rough_perlin:4,rough_train,rough_perlin,4,efficient,cost_energy,decision_time_s,7.574,cost_stability,0.04688955731388799,energy,0.2278528825238981,0.04688955731388799,0.6079181734235153,0.6079181734235153,4,2,1,1,0.1111111111111111
1726,rough_train:rough_perlin:4,rough_train,rough_perlin,4,efficient,cost_energy,decision_time_s,7.574,cost_stability,0.04720935822506088,energy,0.2278528825238981,0.04688955731388799,0.6079181734235153,0.6079181734235153,4,3,2,1,0.1111111111111111
1727,rough_train:rough_perlin:4,rough_train,rough_perlin,4,efficient,cost_energy,decision_time_s,7.574,cost_stability,0.04743024427250133,stability,0.22718016906347374,0.04743024427250133,0.6064735509589999,0.6064735509589999,4,4,3,1,0.1111111111111111
1728,rough_train:rough_perlin:5,rough_train,rough_perlin,5,fast,decision_time_s,cost_stability,0.08586610099553049,cost_energy,0.6272470531809756,energy,0.22816215280281466,0.08586610099553049,0.6272470531809756,7.552000000000003,4,1,0,0,0.0
1729,rough_train:rough_perlin:5,rough_train,rough_perlin,5,fast,decision_time_s,cost_stability,0.08586610099553049,cost_energy,0.6404214448049709,energy,0.22816215280281466,0.08586610099553049,0.6272470531809756,7.552000000000003,4,1,0,0,0.0
1730,rough_train:rough_perlin:5,rough_train,rough_perlin,5,fast,decision_time_s,cost_stability,0.08586610099553049,cost_energy,0.6653351990381745,energy,0.22816215280281466,0.08586610099553049,0.6272470531809756,7.552000000000003,4,1,0,0,0.0
1731,rough_train:rough_perlin:5,rough_train,rough_perlin,5,fast,decision_time_s,cost_stability,0.08586610099553049,cost_energy,0.6672656530977412,energy,0.22816215280281466,0.08586610099553049,0.6272470531809756,7.552000000000003,4,1,0,0,0.0
1732,rough_train:rough_perlin:5,rough_train,rough_perlin,5,fast,decision_time_s,cost_stability,0.08699247237087052,cost_energy,0.6272470531809756,energy,0.22816215280281466,0.08586610099553049,0.6272470531809756,7.552000000000003,4,1,0,0,0.0
1733,rough_train:rough_perlin:5,rough_train,rough_perlin,5,fast,decision_time_s,cost_stability,0.08699247237087052,cost_energy,0.6404214448049709,energy,0.22816215280281466,0.08586610099553049,0.6272470531809756,7.552000000000003,4,2,1,1,0.1111111111111111
1734,rough_train:rough_perlin:5,rough_train,rough_perlin,5,fast,decision_time_s,cost_stability,0.08699247237087052,cost_energy,0.6653351990381745,energy,0.22816215280281466,0.08586610099553049,0.6272470531809756,7.552000000000003,4,2,1,1,0.1111111111111111
1735,rough_train:rough_perlin:5,rough_train,rough_perlin,5,fast,decision_time_s,cost_stability,0.08699247237087052,cost_energy,0.6672656530977412,energy,0.22816215280281466,0.08586610099553049,0.6272470531809756,7.552000000000003,4,2,1,1,0.1111111111111111
1736,rough_train:rough_perlin:5,rough_train,rough_perlin,5,fast,decision_time_s,cost_stability,0.08836034737508057,cost_energy,0.6272470531809756,energy,0.22816215280281466,0.08586610099553049,0.6272470531809756,7.552000000000003,4,1,0,0,0.0
1737,rough_train:rough_perlin:5,rough_train,rough_perlin,5,fast,decision_time_s,cost_stability,0.08836034737508057,cost_energy,0.6404214448049709,energy,0.22816215280281466,0.08586610099553049,0.6272470531809756,7.552000000000003,4,2,1,1,0.1111111111111111
1738,rough_train:rough_perlin:5,rough_train,rough_perlin,5,fast,decision_time_s,cost_stability,0.08836034737508057,cost_energy,0.6653351990381745,balanced,0.22082356176106976,0.08836034737508057,0.6653351990381745,7.360000000000002,4,3,2,1,0.1111111111111111
1739,rough_train:rough_perlin:5,rough_train,rough_perlin,5,fast,decision_time_s,cost_stability,0.08836034737508057,cost_energy,0.6672656530977412,balanced,0.22082356176106976,0.08836034737508057,0.6653351990381745,7.360000000000002,4,3,2,1,0.1111111111111111
1740,rough_train:rough_perlin:5,rough_train,rough_perlin,5,fast,decision_time_s,cost_stability,0.08957685849857537,cost_energy,0.6272470531809756,energy,0.22816215280281466,0.08586610099553049,0.6272470531809756,7.552000000000003,4,1,0,0,0.0
1741,rough_train:rough_perlin:5,rough_train,rough_perlin,5,fast,decision_time_s,cost_stability,0.08957685849857537,cost_energy,0.6404214448049709,energy,0.22816215280281466,0.08586610099553049,0.6272470531809756,7.552000000000003,4,2,1,1,0.1111111111111111
1742,rough_train:rough_perlin:5,rough_train,rough_perlin,5,fast,decision_time_s,cost_stability,0.08957685849857537,cost_energy,0.6653351990381745,balanced,0.22082356176106976,0.08836034737508057,0.6653351990381745,7.360000000000002,4,3,2,1,0.1111111111111111
1743,rough_train:rough_perlin:5,rough_train,rough_perlin,5,fast,decision_time_s,cost_stability,0.08957685849857537,cost_energy,0.6672656530977412,motion,0.21385985895033083,0.08957685849857537,0.6672656530977412,7.1579999999999995,4,4,3,1,0.1111111111111111
1744,rough_train:rough_perlin:5,rough_train,rough_perlin,5,stable,cost_stability,decision_time_s,7.1579999999999995,cost_energy,0.6672656530977412,motion,0.21385985895033083,0.08957685849857537,0.6672656530977412,0.08957685849857537,4,1,0,0,0.0
1745,rough_train:rough_perlin:5,rough_train,rough_perlin,5,stable,cost_stability,decision_time_s,7.360000000000002,cost_energy,0.6653351990381745,balanced,0.22082356176106976,0.08836034737508057,0.6653351990381745,0.08836034737508057,4,1,0,0,0.0
1746,rough_train:rough_perlin:5,rough_train,rough_perlin,5,stable,cost_stability,decision_time_s,7.360000000000002,cost_energy,0.6672656530977412,balanced,0.22082356176106976,0.08836034737508057,0.6653351990381745,0.08836034737508057,4,2,1,1,0.16666666666666666
1747,rough_train:rough_perlin:5,rough_train,rough_perlin,5,stable,cost_stability,decision_time_s,7.552000000000003,cost_energy,0.6272470531809756,energy,0.22816215280281466,0.08586610099553049,0.6272470531809756,0.08586610099553049,4,1,0,0,0.0
1748,rough_train:rough_perlin:5,rough_train,rough_perlin,5,stable,cost_stability,decision_time_s,7.552000000000003,cost_energy,0.6404214448049709,energy,0.22816215280281466,0.08586610099553049,0.6272470531809756,0.08586610099553049,4,1,0,0,0.0
1749,rough_train:rough_perlin:5,rough_train,rough_perlin,5,stable,cost_stability,decision_time_s,7.552000000000003,cost_energy,0.6653351990381745,energy,0.22816215280281466,0.08586610099553049,0.6272470531809756,0.08586610099553049,4,2,1,1,0.16666666666666666
1750,rough_train:rough_perlin:5,rough_train,rough_perlin,5,stable,cost_stability,decision_time_s,7.552000000000003,cost_energy,0.6672656530977412,energy,0.22816215280281466,0.08586610099553049,0.6272470531809756,0.08586610099553049,4,3,2,1,0.16666666666666666
1751,rough_train:rough_perlin:5,rough_train,rough_perlin,5,stable,cost_stability,decision_time_s,7.558,cost_energy,0.6272470531809756,energy,0.22816215280281466,0.08586610099553049,0.6272470531809756,0.08586610099553049,4,1,0,0,0.0
1752,rough_train:rough_perlin:5,rough_train,rough_perlin,5,stable,cost_stability,decision_time_s,7.558,cost_energy,0.6404214448049709,energy,0.22816215280281466,0.08586610099553049,0.6272470531809756,0.08586610099553049,4,2,1,1,0.16666666666666666
1753,rough_train:rough_perlin:5,rough_train,rough_perlin,5,stable,cost_stability,decision_time_s,7.558,cost_energy,0.6653351990381745,energy,0.22816215280281466,0.08586610099553049,0.6272470531809756,0.08586610099553049,4,3,2,1,0.16666666666666666
1754,rough_train:rough_perlin:5,rough_train,rough_perlin,5,stable,cost_stability,decision_time_s,7.558,cost_energy,0.6672656530977412,energy,0.22816215280281466,0.08586610099553049,0.6272470531809756,0.08586610099553049,4,4,3,1,0.16666666666666666
1755,rough_train:rough_perlin:5,rough_train,rough_perlin,5,efficient,cost_energy,decision_time_s,7.1579999999999995,cost_stability,0.08957685849857537,motion,0.21385985895033083,0.08957685849857537,0.6672656530977412,0.6672656530977412,4,1,0,0,0.0
1756,rough_train:rough_perlin:5,rough_train,rough_perlin,5,efficient,cost_energy,decision_time_s,7.360000000000002,cost_stability,0.08836034737508057,balanced,0.22082356176106976,0.08836034737508057,0.6653351990381745,0.6653351990381745,4,1,0,0,0.0
1757,rough_train:rough_perlin:5,rough_train,rough_perlin,5,efficient,cost_energy,decision_time_s,7.360000000000002,cost_stability,0.08957685849857537,balanced,0.22082356176106976,0.08836034737508057,0.6653351990381745,0.6653351990381745,4,2,1,1,0.16666666666666666
1758,rough_train:rough_perlin:5,rough_train,rough_perlin,5,efficient,cost_energy,decision_time_s,7.552000000000003,cost_stability,0.08586610099553049,energy,0.22816215280281466,0.08586610099553049,0.6272470531809756,0.6272470531809756,4,1,0,0,0.0
1759,rough_train:rough_perlin:5,rough_train,rough_perlin,5,efficient,cost_energy,decision_time_s,7.552000000000003,cost_stability,0.08699247237087052,energy,0.22816215280281466,0.08586610099553049,0.6272470531809756,0.6272470531809756,4,1,0,0,0.0
1760,rough_train:rough_perlin:5,rough_train,rough_perlin,5,efficient,cost_energy,decision_time_s,7.552000000000003,cost_stability,0.08836034737508057,energy,0.22816215280281466,0.08586610099553049,0.6272470531809756,0.6272470531809756,4,2,1,1,0.16666666666666666
1761,rough_train:rough_perlin:5,rough_train,rough_perlin,5,efficient,cost_energy,decision_time_s,7.552000000000003,cost_stability,0.08957685849857537,energy,0.22816215280281466,0.08586610099553049,0.6272470531809756,0.6272470531809756,4,3,2,1,0.16666666666666666
1762,rough_train:rough_perlin:5,rough_train,rough_perlin,5,efficient,cost_energy,decision_time_s,7.558,cost_stability,0.08586610099553049,energy,0.22816215280281466,0.08586610099553049,0.6272470531809756,0.6272470531809756,4,1,0,0,0.0
1763,rough_train:rough_perlin:5,rough_train,rough_perlin,5,efficient,cost_energy,decision_time_s,7.558,cost_stability,0.08699247237087052,energy,0.22816215280281466,0.08586610099553049,0.6272470531809756,0.6272470531809756,4,2,1,1,0.16666666666666666
1764,rough_train:rough_perlin:5,rough_train,rough_perlin,5,efficient,cost_energy,decision_time_s,7.558,cost_stability,0.08836034737508057,energy,0.22816215280281466,0.08586610099553049,0.6272470531809756,0.6272470531809756,4,3,2,1,0.16666666666666666
1765,rough_train:rough_perlin:5,rough_train,rough_perlin,5,efficient,cost_energy,decision_time_s,7.558,cost_stability,0.08957685849857537,energy,0.22816215280281466,0.08586610099553049,0.6272470531809756,0.6272470531809756,4,4,3,1,0.16666666666666666
1766,rough_train:rough_perlin:6,rough_train,rough_perlin,6,fast,decision_time_s,cost_stability,0.0488415235678272,cost_energy,0.6004430784594766,balanced,0.2258066011287321,0.0488415235678272,0.6004430784594766,7.577999999999999,4,1,0,0,0.0
1767,rough_train:rough_perlin:6,rough_train,rough_perlin,6,fast,decision_time_s,cost_stability,0.0488415235678272,cost_energy,0.6090824894577284,balanced,0.2258066011287321,0.0488415235678272,0.6004430784594766,7.577999999999999,4,1,0,0,0.0
1768,rough_train:rough_perlin:6,rough_train,rough_perlin,6,fast,decision_time_s,cost_stability,0.04922665943657446,cost_energy,0.5938048276181309,stability,0.22810132156550697,0.04922665943657446,0.5938048276181309,7.535999999999999,4,1,0,0,0.0
1769,rough_train:rough_perlin:6,rough_train,rough_perlin,6,fast,decision_time_s,cost_stability,0.04922665943657446,cost_energy,0.6004430784594766,stability,0.22810132156550697,0.04922665943657446,0.5938048276181309,7.535999999999999,4,2,1,1,0.14285714285714285
1770,rough_train:rough_perlin:6,rough_train,rough_perlin,6,fast,decision_time_s,cost_stability,0.04922665943657446,cost_energy,0.6090824894577284,stability,0.22810132156550697,0.04922665943657446,0.5938048276181309,7.535999999999999,4,2,1,1,0.14285714285714285
1771,rough_train:rough_perlin:6,rough_train,rough_perlin,6,fast,decision_time_s,cost_stability,0.04962045371691317,cost_energy,0.5938048276181309,stability,0.22810132156550697,0.04922665943657446,0.5938048276181309,7.535999999999999,4,1,0,0,0.0
1772,rough_train:rough_perlin:6,rough_train,rough_perlin,6,fast,decision_time_s,cost_stability,0.04962045371691317,cost_energy,0.6004430784594766,stability,0.22810132156550697,0.04922665943657446,0.5938048276181309,7.535999999999999,4,2,1,1,0.14285714285714285
1773,rough_train:rough_perlin:6,rough_train,rough_perlin,6,fast,decision_time_s,cost_stability,0.04962045371691317,cost_energy,0.6090824894577284,motion,0.2184620551464624,0.04962045371691317,0.6090824894577284,7.358,4,3,2,1,0.14285714285714285
1774,rough_train:rough_perlin:6,rough_train,rough_perlin,6,fast,decision_time_s,cost_stability,0.05119604807489681,cost_energy,0.5927403066531554,energy,0.23307213074735975,0.05119604807489681,0.5927403066531554,7.765999999999999,4,1,0,0,0.0
1775,rough_train:rough_perlin:6,rough_train,rough_perlin,6,fast,decision_time_s,cost_stability,0.05119604807489681,cost_energy,0.5938048276181309,stability,0.22810132156550697,0.04922665943657446,0.5938048276181309,7.535999999999999,4,2,1,1,0.14285714285714285
1776,rough_train:rough_perlin:6,rough_train,rough_perlin,6,fast,decision_time_s,cost_stability,0.05119604807489681,cost_energy,0.6004430784594766,stability,0.22810132156550697,0.04922665943657446,0.5938048276181309,7.535999999999999,4,3,2,1,0.14285714285714285
1777,rough_train:rough_perlin:6,rough_train,rough_perlin,6,fast,decision_time_s,cost_stability,0.05119604807489681,cost_energy,0.6090824894577284,motion,0.2184620551464624,0.04962045371691317,0.6090824894577284,7.358,4,4,3,1,0.14285714285714285
1778,rough_train:rough_perlin:6,rough_train,rough_perlin,6,stable,cost_stability,decision_time_s,7.358,cost_energy,0.6090824894577284,motion,0.2184620551464624,0.04962045371691317,0.6090824894577284,0.04962045371691317,4,1,0,0,0.0
1779,rough_train:rough_perlin:6,rough_train,rough_perlin,6,stable,cost_stability,decision_time_s,7.535999999999999,cost_energy,0.5938048276181309,stability,0.22810132156550697,0.04922665943657446,0.5938048276181309,0.04922665943657446,4,1,0,0,0.0
1780,rough_train:rough_perlin:6,rough_train,rough_perlin,6,stable,cost_stability,decision_time_s,7.535999999999999,cost_energy,0.6004430784594766,stability,0.22810132156550697,0.04922665943657446,0.5938048276181309,0.04922665943657446,4,1,0,0,0.0
1781,rough_train:rough_perlin:6,rough_train,rough_perlin,6,stable,cost_stability,decision_time_s,7.535999999999999,cost_energy,0.6090824894577284,stability,0.22810132156550697,0.04922665943657446,0.5938048276181309,0.04922665943657446,4,2,1,1,0.16666666666666666
1782,rough_train:rough_perlin:6,rough_train,rough_perlin,6,stable,cost_stability,decision_time_s,7.577999999999999,cost_energy,0.5938048276181309,stability,0.22810132156550697,0.04922665943657446,0.5938048276181309,0.04922665943657446,4,1,0,0,0.0
1783,rough_train:rough_perlin:6,rough_train,rough_perlin,6,stable,cost_stability,decision_time_s,7.577999999999999,cost_energy,0.6004430784594766,balanced,0.2258066011287321,0.0488415235678272,0.6004430784594766,0.0488415235678272,4,2,1,1,0.16666666666666666
